player_id,player_name,position,team,season,GP,GAR_O,GAR_D,OWS,DWS,WS,WS_82
8475841,Tim Heed,D,SJS,2017,29,-0.31,0.0,0.0,0.0,0.0,0.0
8476881,Tomas Hertl,C,SJS,2017,79,-0.18,-0.47,0.0,0.0,0.0,0.0
8476982,Daniel O'Regan,C,SJS,2017,21,-0.02,-0.02,0.0,0.0,0.0,0.0
8470611,Eric Fehr,C,SJS,2017,18,-0.0,-0.08,-0.0,0.0,0.0,0.0
8479580,Dylan Gambrell,C,SJS,2017,3,0.0,0.0,0.0,0.0,0.0,0.0
8474027,Justin Braun,D,SJS,2017,81,-0.34,-1.72,0.0,0.0,0.0,0.0
8470151,Jay Bouwmeester,D,STL,2017,35,-0.08,-0.32,0.0,0.0,0.0,0.0
8470257,Alexander Steen,L,STL,2017,76,-0.24,-0.23,0.0,0.0,0.0,0.0
8479420,Tage Thompson,C,STL,2017,41,-0.05,0.0,0.0,0.0,0.0,0.0
8476877,Jordan Schmaltz,D,STL,2017,13,0.0,-0.0,0.0,-0.0,0.0,0.0
8469501,Chris Thorburn,R,STL,2017,50,-0.06,-0.04,0.0,0.0,0.0,0.0
8471761,Chris Butler,D,STL,2017,6,-0.0,-0.02,-0.0,0.0,0.0,0.0
8478104,Sammy Blais,L,STL,2017,11,-0.01,0.0,0.0,0.0,0.0,0.0
8475263,Wade Megan,C,STL,2017,1,0.0,0.0,0.0,0.0,0.0,0.0
8475761,Beau Bennett,R,STL,2017,6,-0.05,0.0,0.0,0.0,0.0,0.0
8480761,Mitch Reinke,D,STL,2017,1,0.0,0.0,0.0,0.0,0.0,0.0
8474565,Alex Pietrangelo,D,STL,2017,78,-2.04,-0.28,0.0,0.0,0.0,0.0
8471958,Dan Girardi,D,TBL,2017,77,-0.03,-0.15,0.0,0.0,0.0,0.0
8477009,Jake Dotchin,D,TBL,2017,48,-0.06,-0.04,0.0,0.0,0.0,0.0
8477454,Adam Erne,L,TBL,2017,23,0.0,0.0,0.0,0.0,0.0,0.0
8471339,Ryan Callahan,R,TBL,2017,67,-0.21,-0.19,0.0,0.0,0.0,0.0
8475739,Michael Bournival,L,TBL,2017,5,0.0,0.0,0.0,0.0,0.0,0.0
8476285,Matthew Peca,C,TBL,2017,10,0.0,-0.07,0.0,0.0,0.0,0.0
8480158,Andreas Borgman,D,TOR,2017,48,-0.06,-0.04,0.0,0.0,0.0,0.0
8466139,Patrick Marleau,C,TOR,2017,82,-0.1,-0.24,0.0,0.0,0.0,0.0
8474709,Matt Martin,L,TOR,2017,50,-0.02,-0.03,0.0,0.0,0.0,0.0
8468575,Dominic Moore,C,TOR,2017,50,-0.06,-0.16,0.0,0.0,0.0,0.0
8475716,Martin Marincin,D,TOR,2017,2,-0.0,-0.01,-0.0,0.0,0.0,0.0
8475718,Justin Holl,D,TOR,2017,2,0.0,0.0,0.0,0.0,0.0,0.0
8480157,Calle Rosen,D,TOR,2017,4,-0.0,0.0,-0.0,0.0,0.0,0.0
8476853,Morgan Rielly,D,TOR,2017,76,-0.45,-1.76,0.0,0.0,0.0,0.0
8479458,Nikita Zaitsev,D,TOR,2017,60,-0.36,-1.84,0.0,0.0,0.0,0.0
8475790,Erik Gudbranson,D,VAN,2017,51,-0.05,-0.29,0.0,0.0,0.0,0.0
8473415,Alex Biega,D,VAN,2017,43,-0.11,-0.05,0.0,0.0,0.0,0.0
8477937,Jake Virtanen,R,VAN,2017,75,-0.13,-0.01,0.0,0.0,0.0,0.0
8476867,Brendan Gaunce,C,VAN,2017,37,-0.0,-0.08,-0.0,0.0,0.0,0.0
8475788,Alexander Burmistrov,C,VAN,2017,24,-0.0,-0.02,-0.0,0.0,0.0,0.0
8477085,Ashton Sautner,D,VAN,2017,5,0.0,0.0,0.0,0.0,0.0,0.0
8477126,Jayson Megna,C,VAN,2017,1,0.0,0.0,0.0,0.0,0.0,0.0
8478874,Adam Gaudette,C,VAN,2017,5,-0.01,0.0,0.0,0.0,0.0,0.0
8480163,Philip Holm,D,VAN,2017,1,0.0,0.0,0.0,0.0,0.0,0.0
8471303,Alexander Edler,D,VAN,2017,70,-2.46,-0.78,0.0,0.0,0.0,0.0
8467876,Henrik Sedin,C,VAN,2017,82,-3.08,-0.12,0.0,0.0,0.0,0.0
8475750,Jon Merrill,D,VGK,2017,34,-0.06,-0.18,0.0,0.0,0.0,0.0
8474520,Jason Garrison,D,VGK,2017,8,-0.02,-0.02,0.0,0.0,0.0,0.0
8475204,Brandon Pirri,R,VGK,2017,2,0.0,0.0,0.0,0.0,0.0,0.0
8476870,Stefan Matteau,C,VGK,2017,8,0.0,0.0,0.0,0.0,0.0,0.0
8479650,Vadim Shipachyov,C,VGK,2017,3,0.0,0.0,0.0,0.0,0.0,0.0
8480727,Zach Whitecloud,D,VGK,2017,1,0.0,0.0,0.0,0.0,0.0,0.0
8477447,Shea Theodore,D,VGK,2017,61,-1.94,-0.08,0.0,0.0,0.0,0.0
8475236,Cody Eakin,C,VGK,2017,80,-0.26,-2.38,0.0,0.0,0.0,0.0
8475279,Ben Chiarot,D,WPG,2017,57,-0.19,-0.32,0.0,0.0,0.0,0.0
8477359,Tucker Poolman,D,WPG,2017,24,0.0,0.0,0.0,0.0,0.0,0.0
8476885,Jacob Trouba,D,WPG,2017,55,-0.52,-0.5,0.0,0.0,0.0,0.0
8478458,Jack Roslovic,C,WPG,2017,31,-0.16,0.0,0.0,0.0,0.0,0.0
8470828,Toby Enstrom,D,WPG,2017,43,-0.18,-0.58,0.0,0.0,0.0,0.0
8473574,Shawn Matthias,L,WPG,2017,27,-0.02,-0.19,0.0,0.0,0.0,0.0
8477464,Nic Petan,L,WPG,2017,15,-0.02,0.0,0.0,0.0,0.0,0.0
8477962,Brendan Lemieux,L,WPG,2017,9,-0.02,0.0,0.0,0.0,0.0,0.0
8478915,Sami Niku,D,WPG,2017,1,0.0,0.0,0.0,0.0,0.0,0.0
8468611,Matt Hendricks,C,WPG,2017,59,-0.03,-0.47,0.0,0.0,0.0,0.0
8473412,Bryan Little,C,WPG,2017,82,-0.21,-1.12,0.0,0.0,0.0,0.0
8475179,Dmitry Kulikov,D,WPG,2017,62,-0.16,-2.68,0.0,0.0,0.0,0.0
8470834,Dustin Byfuglien,D,WPG,2017,69,-2.7,-0.86,0.0,0.0,0.0,0.0
8474574,Tyler Myers,D,WPG,2017,82,-0.18,-3.74,0.0,0.0,0.0,0.0
8477474,Madison Bowey,D,WSH,2017,51,-0.04,-0.06,0.0,0.0,0.0,0.0
8471710,Taylor Chorney,D,WSH,2017,25,-0.03,-0.1,0.0,0.0,0.0,0.0
8475163,Alex Chiasson,R,WSH,2017,61,-0.13,-0.08,0.0,0.0,0.0,0.0
8474604,Aaron Ness,D,WSH,2017,8,-0.0,-0.02,-0.0,0.0,0.0,0.0
8477573,Nathan Walker,L,WSH,2017,9,0.0,0.0,0.0,0.0,0.0,0.0
8474061,Anthony Peluso,R,WSH,2017,2,0.0,0.0,0.0,0.0,0.0,0.0
8476329,Travis Boyd,C,WSH,2017,8,0.0,0.0,0.0,0.0,0.0,0.0
8476344,Tyler Graovac,C,WSH,2017,5,-0.0,0.0,-0.0,0.0,0.0,0.0
8477070,Liam O'Brien,C,WSH,2017,3,0.0,0.0,0.0,0.0,0.0,0.0
8478063,Shane Gersich,L,WSH,2017,3,0.0,0.0,0.0,0.0,0.0,0.0
8475792,Brett Connolly,R,WSH,2017,70,-0.6,-0.08,0.0,0.0,0.0,0.0
8475314,Anders Lee,L,NYI,2018,82,5.63,-0.32,23.856,0.0,23.856,23.856
8478402,Connor McDavid,C,EDM,2018,78,9.51,0.75,19.87,1.567,21.437,22.537
8471218,Blake Wheeler,R,WPG,2018,82,8.76,-0.63,17.074,0.0,17.074,17.074
8474141,Patrick Kane,R,CHI,2018,81,2.58,0.1,15.7,0.609,16.308,16.51
8477492,Nathan MacKinnon,C,COL,2018,82,7.28,0.43,14.961,0.884,15.845,15.845
8476851,Alex Galchenyuk,C,ARI,2018,72,1.9,0.02,15.405,0.162,15.568,17.73
8477933,Sam Reinhart,C,BUF,2018,82,3.18,0.27,14.194,1.205,15.399,15.399
8475794,Tyler Seguin,C,DAL,2018,82,3.84,0.44,12.755,1.462,14.217,14.217
8478414,Timo Meier,R,SJS,2018,78,2.7,0.33,12.026,1.47,13.496,14.188
8475784,Jeff Skinner,L,BUF,2018,82,2.47,0.49,11.025,2.187,13.212,13.212
8477494,Jonathan Drouin,L,MTL,2018,81,1.2,0.12,12.0,1.2,13.2,13.363
8477497,Sean Monahan,C,CGY,2018,78,6.91,0.12,12.025,0.209,12.234,12.861
8471675,Sidney Crosby,C,PIT,2018,79,4.78,0.34,11.404,0.811,12.215,12.679
8476453,Nikita Kucherov,R,TBL,2018,82,7.0,0.19,11.752,0.319,12.071,12.071
8480801,Brady Tkachuk,L,OTT,2018,71,2.75,-0.02,11.752,0.0,11.752,13.573
8475176,Ryan Ellis,D,NSH,2018,82,0.2,2.12,1.012,10.731,11.743,11.743
8470613,Brent Burns,D,SJS,2018,82,1.73,0.89,7.706,3.964,11.67,11.67
8471685,Anze Kopitar,C,LAK,2018,81,1.54,0.44,8.983,2.567,11.55,11.693
8475184,Chris Kreider,L,NYR,2018,79,2.87,-0.2,11.48,0.0,11.48,11.916
8475913,Mark Stone,R,OTT,2018,77,2.68,-0.15,11.453,0.0,11.453,12.197
8474679,Gustav Nyquist,R,DET,2018,81,1.12,0.12,9.834,1.054,10.888,11.022
8473546,Michael Grabner,R,ARI,2018,41,0.1,1.23,0.811,9.973,10.784,21.568
8477934,Leon Draisaitl,C,EDM,2018,82,4.08,0.92,8.525,1.922,10.447,10.447
8479337,Alex DeBrincat,R,CHI,2018,82,1.62,0.06,9.858,0.365,10.223,10.223
8473994,Jamie Benn,L,DAL,2018,77,3.06,-0.26,10.164,0.0,10.164,10.824
8474037,James van Riemsdyk,L,PHI,2018,66,4.68,-0.08,10.075,0.0,10.075,12.518
8474564,Steven Stamkos,C,TBL,2018,82,5.95,-0.25,9.989,0.0,9.989,9.989
8474590,John Carlson,D,WSH,2018,80,4.12,0.86,8.24,1.72,9.96,10.209
8470610,Zach Parise,L,MIN,2018,74,2.46,0.94,7.145,2.73,9.876,10.943
8477956,David Pastrnak,R,BOS,2018,66,6.1,0.4,9.219,0.604,9.823,12.204
8470638,Patrice Bergeron,C,BOS,2018,65,5.04,1.46,7.617,2.206,9.823,12.392
8477493,Aleksander Barkov,C,FLA,2018,82,2.78,1.6,6.208,3.573,9.781,9.781
8475151,Kyle Palmieri,R,NJD,2018,73,2.48,0.5,8.08,1.629,9.709,10.906
8470604,Jeff Carter,C,LAK,2018,76,1.61,-0.54,9.392,0.0,9.392,10.133
8474600,Roman Josi,D,NSH,2018,82,1.54,0.31,7.795,1.569,9.364,9.364
8474161,Jakub Voracek,R,PHI,2018,78,4.11,0.15,8.848,0.323,9.171,9.641
8475848,Brendan Gallagher,R,MTL,2018,82,0.69,0.21,6.9,2.1,9.0,9.0
8480145,Neal Pionk,D,NYR,2018,73,2.24,-3.78,8.96,0.0,8.96,10.065
8475166,John Tavares,C,TOR,2018,82,5.86,0.34,8.306,0.482,8.788,8.788
8473548,Phil Kessel,R,PIT,2018,82,3.61,-0.13,8.613,0.0,8.613,8.613
8478403,Jack Eichel,C,BUF,2018,77,1.59,0.31,7.097,1.384,8.481,9.031
8479314,Matthew Tkachuk,L,CGY,2018,80,4.52,0.27,7.866,0.47,8.336,8.544
8470794,Joe Pavelski,C,SJS,2018,75,1.64,0.2,7.305,0.891,8.196,8.961
8476459,Mika Zibanejad,C,NYR,2018,82,2.04,-1.09,8.16,0.0,8.16,8.16
8475191,Reilly Smith,R,VGK,2018,74,1.36,0.57,5.459,2.288,7.746,8.584
8477496,Elias Lindholm,C,CGY,2018,81,3.05,1.4,5.308,2.436,7.744,7.84
8478483,Mitchell Marner,C,TOR,2018,82,4.12,1.28,5.84,1.814,7.654,7.654
8478550,Artemi Panarin,L,CBJ,2018,79,0.9,0.21,6.162,1.438,7.6,7.889
8476539,Jonathan Marchessault,C,VGK,2018,82,1.86,0.02,7.465,0.08,7.546,7.546
8474573,Josh Bailey,R,NYI,2018,82,1.76,-0.02,7.458,0.0,7.458,7.458
8474176,Carl Hagelin,L,LAK,2018,58,0.08,1.17,0.467,6.825,7.292,10.309
8478420,Mikko Rantanen,R,COL,2018,74,3.41,0.03,7.008,0.062,7.07,7.834
8478427,Sebastian Aho,R,CAR,2018,82,2.12,0.75,5.177,1.831,7.008,7.008
8475324,Nick Jensen,D,DET,2018,80,0.1,0.69,0.878,6.059,6.937,7.11
8473507,Jeff Petry,D,MTL,2018,82,-1.44,0.68,0.0,6.8,6.8,6.8
8478099,Kevin Labanc,R,SJS,2018,82,1.48,-0.07,6.592,0.0,6.592,6.592
8475798,Mikael Granlund,R,MIN,2018,79,2.18,0.06,6.332,0.174,6.506,6.753
8479318,Auston Matthews,C,TOR,2018,68,4.29,0.27,6.081,0.383,6.463,7.794
8475799,Nino Niederreiter,R,MIN,2018,82,2.19,0.02,6.361,0.058,6.419,6.419
8471716,Justin Abdelkader,L,DET,2018,71,-0.09,0.73,0.0,6.41,6.41,7.403
8476934,Brock McGinn,L,CAR,2018,82,0.5,2.12,1.221,5.177,6.398,6.398
8475158,Ryan O'Reilly,C,STL,2018,82,2.44,-0.2,6.368,0.0,6.368,6.368
8473419,Brad Marchand,L,BOS,2018,79,3.21,0.92,4.851,1.39,6.241,6.478
8471887,Patric Hornqvist,R,PIT,2018,69,2.49,0.12,5.941,0.286,6.227,7.4
8475098,Tyler Bozak,C,STL,2018,72,2.3,-0.25,6.002,0.0,6.002,6.836
8475791,Taylor Hall,L,NJD,2018,33,1.76,0.06,5.734,0.195,5.929,14.734
8476346,Johnny Gaudreau,L,CGY,2018,82,2.38,0.86,4.142,1.497,5.638,5.638
8474207,Nick Holden,D,VGK,2018,61,-0.1,1.4,0.0,5.619,5.619,7.554
8470755,Brad Richardson,C,ARI,2018,66,-0.2,0.68,0.0,5.514,5.514,6.85
8476981,Josh Anderson,R,CBJ,2018,82,-0.88,0.8,0.0,5.477,5.477,5.477
8476958,Jaccob Slavin,D,CAR,2018,82,-1.25,2.23,0.0,5.445,5.445,5.445
8479339,Patrik Laine,R,WPG,2018,82,2.79,0.0,5.438,0.0,5.438,5.438
8476448,William Karlsson,C,VGK,2018,82,0.58,0.76,2.328,3.05,5.378,5.378
8471699,Andrew Cogliano,L,ANA,2018,78,0.15,1.67,0.43,4.79,5.22,5.488
8475793,Ryan Johansen,C,NSH,2018,80,-2.38,1.03,0.0,5.214,5.214,5.344
8470626,Loui Eriksson,L,VAN,2018,81,-0.33,1.44,0.0,5.118,5.118,5.181
8471215,Evgeni Malkin,C,PIT,2018,68,2.13,-0.26,5.082,0.0,5.082,6.128
8476792,Torey Krug,D,BOS,2018,64,3.08,0.16,4.655,0.242,4.896,6.274
8477488,Brett Pesce,D,CAR,2018,73,-0.08,1.98,0.0,4.835,4.835,5.431
8474102,David Perron,L,STL,2018,57,1.85,-0.06,4.828,0.0,4.828,6.946
8473512,Claude Giroux,C,PHI,2018,82,0.66,1.57,1.421,3.38,4.801,4.801
8474715,Cam Atkinson,R,CBJ,2018,80,0.7,-0.03,4.793,0.0,4.793,4.913
8476875,Michael Matheson,D,FLA,2018,75,0.04,2.1,0.089,4.69,4.779,5.225
8476460,Mark Scheifele,C,WPG,2018,82,2.44,-0.05,4.756,0.0,4.756,4.756
8476456,Jonathan Huberdeau,L,FLA,2018,82,1.92,0.2,4.288,0.447,4.734,4.734
8474190,Wayne Simmonds,R,PHI,2018,79,2.18,-0.12,4.693,0.0,4.693,4.871
8476882,Teuvo Teravainen,L,CAR,2018,82,1.73,0.18,4.224,0.44,4.664,4.664
8472382,Andy Greene,D,NJD,2018,82,0.1,1.3,0.326,4.235,4.561,4.561
8474034,Patrick Maroon,L,STL,2018,74,1.74,-0.11,4.541,0.0,4.541,5.032
8477220,Nate Schmidt,D,VGK,2018,61,0.12,1.01,0.482,4.054,4.535,6.097
8475170,Brayden Schenn,C,STL,2018,72,1.61,0.12,4.202,0.313,4.515,5.142
8475744,Evgeny Kuznetsov,C,WSH,2018,76,2.22,-0.01,4.44,0.0,4.44,4.791
8476461,Sean Couturier,C,PHI,2018,80,1.2,0.8,2.583,1.722,4.306,4.413
8478444,Brock Boeser,R,VAN,2018,69,1.21,-0.01,4.301,0.0,4.301,5.111
8475193,Tomas Tatar,L,MTL,2018,80,0.37,0.06,3.7,0.6,4.3,4.408
8476906,Shayne Gostisbehere,D,PHI,2018,78,1.71,0.25,3.681,0.538,4.22,4.436
8475220,Marcus Foligno,L,MIN,2018,82,0.0,1.45,0.0,4.212,4.212,4.212
8476468,J.T. Miller,C,TBL,2018,75,2.5,-0.02,4.197,0.0,4.197,4.589
8471262,Carl Soderberg,C,COL,2018,82,1.09,0.94,2.24,1.932,4.172,4.172
8475225,Craig Smith,R,NSH,2018,76,0.72,0.1,3.644,0.506,4.151,4.478
8476892,Colton Parayko,D,STL,2018,80,-0.77,1.58,0.0,4.123,4.123,4.226
8476441,Joel Edmundson,D,STL,2018,64,-0.39,1.58,0.0,4.123,4.123,5.283
8474091,Brandon Sutter,C,VAN,2018,26,-0.24,1.14,0.0,4.052,4.052,12.779
8474189,Lars Eller,C,WSH,2018,81,-0.68,2.02,0.0,4.04,4.04,4.09
8477499,Rasmus Ristolainen,D,BUF,2018,78,0.9,-2.2,4.017,0.0,4.017,4.223
8475168,Matt Duchene,C,OTT,2018,73,0.72,0.22,3.077,0.94,4.017,4.512
8475172,Nazem Kadri,C,TOR,2018,73,2.7,0.13,3.827,0.184,4.011,4.506
8468508,Justin Williams,R,CAR,2018,82,1.61,-0.03,3.931,0.0,3.931,3.931
8471214,Alex Ovechkin,L,WSH,2018,81,1.96,-0.02,3.92,0.0,3.92,3.968
8478463,Anthony Beauvillier,C,NYI,2018,81,0.84,0.08,3.559,0.339,3.898,3.946
8471735,Keith Yandle,D,FLA,2018,82,1.74,-0.28,3.886,0.0,3.886,3.886
8476466,Sven Baertschi,L,VAN,2018,26,1.04,0.05,3.696,0.178,3.874,12.219
8475765,Vladimir Tarasenko,R,STL,2018,76,1.15,0.33,3.001,0.861,3.862,4.167
8478460,Zach Werenski,D,CBJ,2018,82,-0.28,0.55,0.0,3.766,3.766,3.766
8478445,Mathew Barzal,C,NYI,2018,82,0.65,0.23,2.754,0.975,3.729,3.729
8474586,Jordan Eberle,C,NYI,2018,78,0.66,0.21,2.797,0.89,3.686,3.875
8477509,Mirco Mueller,D,NJD,2018,53,0.03,1.09,0.098,3.551,3.649,5.645
8473563,Nicklas Backstrom,C,WSH,2018,80,1.82,-0.32,3.64,0.0,3.64,3.731
8476483,Rickard Rakell,C,ANA,2018,69,0.96,0.3,2.753,0.86,3.614,4.295
8476393,Nick Cousins,C,ARI,2018,81,0.1,0.34,0.811,2.757,3.568,3.612
8477018,Ben Hutton,D,VAN,2018,69,-0.63,0.99,0.0,3.519,3.519,4.182
8477404,Jake Guentzel,C,PIT,2018,82,1.2,0.24,2.863,0.573,3.436,3.436
8471392,Roman Polak,D,DAL,2018,77,-0.44,1.03,0.0,3.421,3.421,3.643
8476880,Tom Wilson,R,WSH,2018,63,0.11,1.58,0.22,3.16,3.38,4.399
8477353,Tyler Motte,C,VAN,2018,74,0.11,0.84,0.391,2.986,3.377,3.742
8474641,Adam Henrique,C,ANA,2018,82,1.01,0.13,2.897,0.373,3.27,3.27
8477932,Aaron Ekblad,D,FLA,2018,82,-0.04,1.46,0.0,3.26,3.26,3.26
8478042,Viktor Arvidsson,L,NSH,2018,58,-1.62,0.64,0.0,3.24,3.24,4.58
8476463,Jonas Brodin,D,MIN,2018,82,-0.14,1.1,0.0,3.195,3.195,3.195
8476312,Josh Manson,D,ANA,2018,72,-0.17,1.11,0.0,3.184,3.184,3.626
8475164,Jakob Silfverberg,R,ANA,2018,73,1.02,0.07,2.926,0.201,3.126,3.512
8475167,Victor Hedman,D,TBL,2018,70,1.72,0.14,2.888,0.235,3.123,3.658
8477941,Nick Ritchie,L,ANA,2018,60,1.08,-0.1,3.098,0.0,3.098,4.233
8478856,Conor Garland,R,ARI,2018,47,0.38,0.0,3.081,0.0,3.081,5.376
8476873,Mark Jankowski,C,CGY,2018,79,0.07,1.69,0.122,2.941,3.063,3.179
8475753,Justin Faulk,D,CAR,2018,82,0.24,1.0,0.586,2.442,3.028,3.028
8479442,Troy Stecher,D,VAN,2018,78,-0.52,0.84,0.0,2.986,2.986,3.139
8477944,Jakub Vrana,L,WSH,2018,82,1.37,0.11,2.74,0.22,2.96,2.96
8478519,Anthony Cirelli,C,TBL,2018,82,0.24,1.51,0.403,2.535,2.938,2.938
8478010,Brayden Point,C,TBL,2018,79,1.46,0.26,2.451,0.436,2.888,2.997
8476826,Yanni Gourde,C,TBL,2018,80,0.95,0.77,1.595,1.293,2.888,2.96
8470803,Kyle Brodziak,C,EDM,2018,70,-0.02,1.38,0.0,2.883,2.883,3.378
8476850,Ryan Murray,D,CBJ,2018,56,-0.42,0.42,0.0,2.876,2.876,4.211
8473618,Mathieu Perreault,C,WPG,2018,82,1.42,0.04,2.768,0.078,2.846,2.846
8476960,Andreas Athanasiou,L,DET,2018,76,-0.88,0.32,0.0,2.81,2.81,3.032
8474157,Max Pacioretty,L,VGK,2018,65,0.7,-0.12,2.81,0.0,2.81,3.544
8475820,Joonas Donskoi,R,SJS,2018,80,0.3,0.32,1.336,1.425,2.762,2.831
8478449,Roope Hintz,L,DAL,2018,58,0.79,0.03,2.624,0.1,2.724,3.851
8476326,Josh Archibald,R,ARI,2018,68,0.02,0.31,0.162,2.514,2.676,3.227
8477930,Pierre-Edouard Bellemare,L,VGK,2018,76,0.02,0.64,0.08,2.569,2.649,2.858
8475764,Cam Fowler,D,ANA,2018,59,-2.26,0.92,0.0,2.639,2.639,3.667
8473533,Jordan Staal,C,CAR,2018,50,0.18,0.9,0.44,2.198,2.637,4.325
8470598,Thomas Vanek,L,DET,2018,63,0.3,-0.15,2.634,0.0,2.634,3.429
8475163,Alex Chiasson,R,EDM,2018,73,1.16,0.09,2.424,0.188,2.612,2.934
8477213,Tim Schaller,C,VAN,2018,47,0.05,0.68,0.178,2.417,2.595,4.527
8474884,Mike Hoffman,L,FLA,2018,82,1.16,-0.02,2.59,0.0,2.59,2.59
8475745,Charlie Coyle,C,MIN,2018,81,-1.78,0.88,0.0,2.556,2.556,2.588
8477240,Carter Rowney,R,ANA,2018,61,0.0,0.88,0.0,2.524,2.524,3.393
8475772,Riley Sheahan,C,PIT,2018,82,0.15,0.9,0.358,2.147,2.505,2.505
8475807,Joakim Nordstrom,L,BOS,2018,70,0.16,1.48,0.242,2.237,2.478,2.903
8469459,Mikko Koivu,C,MIN,2018,48,0.85,-0.82,2.469,0.0,2.469,4.218
8474613,Derek Stepan,C,ARI,2018,72,0.3,-0.86,2.432,0.0,2.432,2.77
8476442,Matt Nieto,L,COL,2018,64,0.1,1.08,0.206,2.22,2.425,3.107
8471724,Kris Letang,D,PIT,2018,65,1.01,-0.16,2.41,0.0,2.41,3.04
8470621,Corey Perry,R,ANA,2018,31,0.84,-0.04,2.409,0.0,2.409,6.373
8477402,Pavel Buchnevich,R,NYR,2018,64,0.52,0.08,2.08,0.32,2.4,3.075
8476854,Hampus Lindholm,D,ANA,2018,76,-0.21,0.83,0.0,2.381,2.381,2.569
8468498,Brooks Orpik,D,WSH,2018,53,-0.13,1.15,0.0,2.3,2.3,3.558
8476292,Ondrej Palat,L,TBL,2018,64,1.19,0.16,1.998,0.269,2.266,2.904
8476887,Filip Forsberg,L,NSH,2018,64,-0.2,0.44,0.0,2.227,2.227,2.854
8476919,Chris Tierney,C,OTT,2018,81,0.4,0.12,1.709,0.513,2.222,2.25
8471676,Bobby Ryan,R,OTT,2018,78,0.38,0.14,1.624,0.598,2.222,2.336
8475268,Gabriel Bourque,L,COL,2018,55,-0.02,1.08,0.0,2.22,2.22,3.309
8477355,Will Butcher,D,NJD,2018,78,0.68,-0.04,2.215,0.0,2.215,2.329
8471273,Brandon Dubinsky,C,CBJ,2018,61,-0.02,0.32,0.0,2.191,2.191,2.945
8475760,Nick Bjugstad,C,PIT,2018,64,0.91,-0.04,2.171,0.0,2.171,2.782
8477931,Tomas Nosek,L,VGK,2018,68,-0.04,0.54,0.0,2.167,2.167,2.614
8473986,Alex Killorn,L,TBL,2018,82,-1.44,1.28,0.0,2.149,2.149,2.149
8476853,Morgan Rielly,D,TOR,2018,82,1.51,-1.18,2.14,0.0,2.14,2.14
8475222,Sami Vatanen,D,NJD,2018,50,-0.7,0.65,0.0,2.118,2.118,3.473
8477955,Jared McCann,C,FLA,2018,78,-0.36,0.94,0.0,2.099,2.099,2.207
8476419,Jean-Gabriel Pageau,C,OTT,2018,39,0.01,0.48,0.043,2.051,2.094,4.403
8475763,Kevin Hayes,C,NYR,2018,71,0.52,-0.49,2.08,0.0,2.08,2.402
8478493,Joel Eriksson Ek,C,MIN,2018,58,0.08,0.63,0.232,1.83,2.062,2.916
8477450,Jason Dickinson,C,DAL,2018,67,0.05,0.57,0.166,1.893,2.059,2.521
8475188,Brayden McNabb,D,VGK,2018,81,-0.37,0.51,0.0,2.047,2.047,2.072
8479291,Kevin Rooney,C,NJD,2018,41,0.0,0.62,0.0,2.02,2.02,4.04
8474038,Paul Byron,L,MTL,2018,55,-0.16,0.2,0.0,2.0,2.0,2.982
8477950,Tony DeAngelo,D,NYR,2018,61,0.49,0.01,1.96,0.04,2.0,2.689
8479343,Clayton Keller,C,ARI,2018,82,-0.05,0.24,0.0,1.946,1.946,1.946
8476389,Vincent Trocheck,C,FLA,2018,55,0.22,0.65,0.491,1.452,1.943,2.897
8475218,Mattias Ekholm,D,NSH,2018,80,-0.14,0.38,0.0,1.923,1.923,1.972
8476331,Dylan DeMelo,D,OTT,2018,77,-0.11,0.45,0.0,1.923,1.923,2.048
8477505,Alexander Wennberg,C,CBJ,2018,75,-1.2,0.28,0.0,1.917,1.917,2.096
8475834,Marcus Sorensen,L,SJS,2018,80,0.08,0.35,0.356,1.559,1.915,1.963
8477500,Bo Horvat,C,VAN,2018,82,0.38,0.14,1.351,0.498,1.848,1.848
8474291,Jay Beagle,C,VAN,2018,57,-0.02,0.52,0.0,1.848,1.848,2.659
8475747,Patrik Nemeth,D,COL,2018,74,-0.12,0.88,0.0,1.809,1.809,2.004
8477903,Garnet Hathaway,R,CGY,2018,76,-0.02,1.0,0.0,1.74,1.74,1.878
8480002,Nico Hischier,C,NJD,2018,69,-1.69,0.53,0.0,1.727,1.727,2.052
8475204,Brandon Pirri,R,VGK,2018,31,0.42,0.01,1.686,0.04,1.726,4.565
8477495,Seth Jones,D,CBJ,2018,75,0.24,0.01,1.643,0.068,1.712,1.871
8477940,Nikolaj Ehlers,L,WPG,2018,61,0.54,0.33,1.053,0.643,1.696,2.279
8468674,Deryk Engelland,D,VGK,2018,74,-0.12,0.42,0.0,1.686,1.686,1.868
8477479,Tyler Bertuzzi,L,DET,2018,73,-0.64,0.19,0.0,1.668,1.668,1.874
8480036,Miro Heiskanen,D,DAL,2018,82,0.16,0.34,0.531,1.129,1.661,1.661
8478416,Erik Cernak,D,TBL,2018,58,-0.01,0.97,0.0,1.628,1.628,2.302
8474053,Logan Couture,C,SJS,2018,81,-0.64,0.36,0.0,1.603,1.603,1.623
8478498,Jake DeBrusk,L,BOS,2018,68,0.9,0.16,1.36,0.242,1.602,1.932
8466139,Patrick Marleau,C,TOR,2018,82,1.13,-0.1,1.602,0.0,1.602,1.602
8476897,Oskar Sundqvist,C,STL,2018,74,-0.08,0.6,0.0,1.566,1.566,1.735
