season,player_id,player_name,position,toi_5v5,toi_pp,toi_pk,toi_all,xEV_O,xEV_D,FINISH_O,FINISH_D,xEV_O_GAR,xEV_D_GAR,FINISH_O_GAR,FINISH_D_GAR,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,PEN_GAR,FO_GAR,xGAR,GAR_above_avg,GAR,WAR,GAR_se,GAR_lo90,GAR_hi90,WAR_se,fo_won,fo_lost,pen_taken,pen_drawn
2024,8477479,Tyler.Bertuzzi,F,1065.4,186.5,0.0,1312.2,-0.3007,-0.1094,-0.0549,0.0611,-5.34,-1.94,-1.88,1.08,-7.22,-0.86,2.21,0.0,1.43,-0.01,-3.65,-4.45,2.81,0.47,3.27,-2.57,8.19,0.55,22.0,25.0,14.0,21.0
2024,8474090,Brendan.Smith,D,389.0,1.4,29.2,422.7,0.5031,-0.2821,-0.2223,0.0297,3.26,-1.83,-1.44,0.19,1.82,-1.64,-0.02,0.01,0.08,0.0,1.5,0.25,2.68,0.45,1.19,0.72,4.64,0.2,0.0,0.0,12.0,12.0
2024,8476994,Vinnie.Hinostroza,F,447.5,44.8,0.0,494.6,0.1141,0.0509,-0.0734,0.0184,0.85,0.38,-2.67,0.14,-1.82,0.52,0.86,0.0,0.09,-0.02,2.16,-0.37,2.49,0.42,1.39,0.2,4.78,0.23,5.0,10.0,5.0,5.0
2024,8476875,Michael.Matheson,D,1477.4,149.9,262.8,2006.4,0.1792,-0.3731,0.032,-0.1587,4.41,-9.19,1.1,-3.91,5.51,-13.1,-0.61,0.21,-0.48,0.0,-5.66,-8.47,2.49,0.42,4.5,-4.91,9.89,0.75,0.0,0.0,19.0,14.0
2024,8474145,Robert.Bortuzzo,D,160.6,0.1,23.4,186.2,0.3952,0.363,-0.1188,0.1547,1.06,0.97,-0.32,0.41,0.74,1.38,-0.0,-0.05,-0.65,0.0,1.33,1.42,2.49,0.42,0.51,1.65,3.33,0.08,0.0,0.0,8.0,4.0
2024,8478450,Parker.Wotherspoon,D,892.5,6.2,69.6,991.6,-0.0863,0.0585,-0.0112,-0.2086,-1.28,0.87,-0.17,-3.1,-1.45,-2.23,-0.11,0.0,0.69,0.0,0.17,-3.1,2.52,0.42,2.75,-2.0,7.04,0.46,0.0,0.0,5.0,8.0
2024,8477406,Mattias.Janmark,F,916.6,1.4,122.6,1063.8,-0.0946,0.0234,-0.3024,0.0965,-1.45,0.36,-4.62,1.47,-6.07,1.83,-0.02,0.11,0.71,-0.16,-0.45,-3.6,2.44,0.41,2.82,-2.2,7.08,0.47,86.0,126.0,11.0,14.0
2024,8482062,Cole.Smith,F,785.1,2.1,163.2,966.0,-0.2899,0.0142,-0.0538,0.0818,-3.79,0.19,-0.72,1.07,-4.51,1.26,-0.03,-0.0,0.18,0.0,-3.45,-3.1,2.41,0.4,2.4,-1.54,6.36,0.4,8.0,7.0,19.0,19.0
2024,8480073,Erik.Brannstrom,D,374.6,15.0,13.1,418.2,-0.0798,-0.0014,0.0772,0.0356,-0.5,-0.01,0.47,0.22,-0.03,0.21,-0.25,0.0,0.08,0.0,-0.68,0.01,2.35,0.39,1.15,0.46,4.24,0.19,0.0,0.0,7.0,7.0
2024,8479998,Mikey.Anderson,D,1435.0,5.0,228.4,1747.2,-0.2985,0.079,-0.1393,0.0728,-7.14,1.89,-3.33,1.74,-10.47,3.63,-0.08,-0.32,-0.19,0.0,-5.84,-7.43,2.25,0.38,4.36,-4.92,9.42,0.73,0.0,0.0,14.0,11.0
2024,8481601,Simon.Holmstrom,F,983.2,131.4,103.0,1264.9,-0.1971,-0.1679,0.1438,-0.1983,-3.23,-2.75,3.43,-3.25,0.2,-6.0,-0.85,0.0,1.76,-0.0,-5.07,-4.89,2.17,0.36,3.01,-2.78,7.12,0.5,1.0,2.0,4.0,13.0
2024,8482109,Alexis.Lafrenière,F,1222.3,119.7,0.3,1394.4,-0.1493,-0.2064,0.0485,-0.0057,-3.04,-4.2,2.13,-0.12,-0.91,-4.32,-0.66,-0.0,0.26,-0.05,-7.69,-5.68,2.11,0.35,3.73,-4.03,8.25,0.62,11.0,24.0,13.0,13.0
2024,8482655,Janis.Moser,D,883.5,22.8,83.6,1018.0,-0.109,-0.1145,0.0624,0.0082,-1.61,-1.69,0.91,0.12,-0.7,-1.57,-0.39,-0.03,-1.0,0.0,-4.72,-3.69,2.05,0.34,2.69,-2.38,6.48,0.45,0.0,0.0,11.0,4.0
2024,8480813,Joe.Veleno,F,838.0,3.0,38.2,896.8,-0.2427,-0.1078,0.0566,0.0755,-3.39,-1.51,0.79,1.05,-2.6,-0.46,-0.05,0.0,0.17,-0.09,-4.87,-3.03,2.07,0.34,2.56,-2.14,6.28,0.43,197.0,219.0,7.0,7.0
2024,8479992,Michael.Rasmussen,F,866.1,80.3,62.8,1032.7,0.0239,-0.0141,-0.3097,0.0068,0.34,-0.2,-4.98,0.1,-4.64,-0.1,0.34,-0.05,0.53,-0.04,0.92,-3.96,1.89,0.32,2.64,-2.45,6.23,0.44,87.0,97.0,9.0,11.0
2024,8481600,Tobias.Bjornfot,D,175.4,0.0,6.7,183.4,0.1762,0.0931,-0.1181,0.0811,0.52,0.27,-0.35,0.24,0.17,0.51,-0.0,-0.0,0.03,0.0,0.82,0.71,1.77,0.3,0.55,0.87,2.67,0.09,0.0,0.0,1.0,1.0
2024,8476931,Jake.McCabe,D,1173.9,11.6,154.9,1419.8,-0.0164,-0.0877,0.0149,-0.2095,-0.32,-1.72,0.29,-4.1,-0.03,-5.82,-0.2,-0.02,0.09,0.0,-2.17,-5.98,1.8,0.3,3.59,-4.11,7.71,0.6,0.0,0.0,17.0,16.0
2024,8480835,Jack.Drury,F,760.5,60.0,93.9,930.2,-0.2536,0.0086,-0.1472,0.2326,-3.21,0.11,-2.65,2.95,-5.86,3.06,-0.06,0.0,-1.02,0.38,-3.8,-3.5,1.8,0.3,2.33,-2.03,5.63,0.39,340.0,246.0,11.0,4.0
2024,8482665,Matty.Beniers,F,1217.0,186.1,38.6,1532.4,-0.046,-0.144,-0.1506,-0.1103,-0.93,-2.92,-2.26,-2.24,-3.19,-5.16,-0.92,0.0,2.83,-0.16,-2.1,-6.6,1.76,0.29,3.7,-4.33,7.85,0.62,484.0,525.0,7.0,22.0
2024,8482667,William.Eklund,F,1129.1,190.9,89.8,1505.6,0.3029,-0.1086,-0.058,-0.5099,5.7,-2.04,-2.89,-9.6,2.81,-11.64,-0.08,0.0,2.49,-0.05,6.02,-6.47,1.71,0.28,3.44,-3.95,7.37,0.57,6.0,18.0,8.0,21.0
2024,8477496,Elias.Lindholm,F,1034.8,229.2,137.2,1482.4,-0.4567,0.098,-0.2513,0.4799,-7.88,1.69,-9.92,8.28,-17.8,9.97,-0.38,0.19,1.12,0.37,-4.89,-6.53,1.6,0.27,3.16,-3.6,6.8,0.53,496.0,404.0,7.0,12.0
2024,8477938,Haydn.Fleury,D,553.4,3.6,51.3,621.2,-0.1027,-0.0525,-0.088,0.0863,-0.95,-0.48,-0.81,0.8,-1.76,0.32,-0.06,0.0,-0.4,0.0,-1.89,-1.9,1.63,0.27,1.71,-1.18,4.44,0.28,0.0,0.0,3.0,0.0
2024,8479772,Zack.MacEwen,F,161.8,1.2,0.0,163.0,0.1599,0.0418,-0.0449,0.066,0.43,0.11,-0.13,0.18,0.3,0.29,-0.02,0.0,0.03,-0.01,0.54,0.59,1.54,0.26,0.51,0.7,2.38,0.08,6.0,8.0,6.0,6.0
2024,8475197,Tyson.Barrie,D,177.4,22.0,0.4,205.4,0.1032,-0.1749,0.0047,0.1346,0.31,-0.52,-0.08,0.4,0.23,-0.12,0.44,0.0,-0.13,0.0,0.1,0.42,1.58,0.26,0.56,0.66,2.5,0.09,0.0,0.0,2.0,1.0
2024,8477511,Anthony.Mantha,F,155.2,24.2,0.1,180.7,-0.1853,0.1654,0.0737,-0.0069,-0.48,0.43,0.96,-0.02,0.48,0.41,-0.16,0.0,-0.31,-0.01,-0.53,0.41,1.45,0.24,0.49,0.64,2.26,0.08,3.0,6.0,4.0,2.0
2024,8476469,Joel.Armia,F,856.1,59.8,197.1,1158.5,0.0179,-0.0744,-0.276,-0.0201,0.26,-1.06,-4.53,-0.29,-4.27,-1.35,0.3,0.08,0.21,-0.02,-0.23,-5.05,1.41,0.24,2.64,-2.93,5.75,0.44,3.0,9.0,8.0,8.0
2024,8480849,Barrett.Hayton,F,1045.6,153.3,68.9,1320.3,0.447,-0.0669,-0.7453,-0.1207,7.79,-1.17,-13.73,-2.1,-5.94,-3.27,1.94,-0.04,1.26,0.12,9.9,-5.93,1.42,0.24,3.2,-3.84,6.68,0.53,410.0,380.0,16.0,22.0
2024,8480355,Mark.Kastelic,F,626.6,5.6,15.2,654.9,-0.1114,0.0034,-0.1999,0.1541,-1.16,0.04,-2.09,1.61,-3.25,1.65,-0.1,0.0,-0.73,0.14,-1.81,-2.29,1.47,0.24,1.93,-1.7,4.64,0.32,188.0,153.0,27.0,22.0
2024,8475690,Christopher.Tanev,D,1232.2,3.0,172.5,1481.2,0.0691,0.1684,0.0832,-0.6253,1.42,3.46,1.71,-12.84,3.13,-9.38,-0.05,-0.26,-0.24,0.0,4.33,-6.8,1.37,0.23,3.76,-4.82,7.56,0.63,0.0,0.0,12.0,9.0
2024,8478421,A.J..Greer,F,729.2,6.4,38.9,777.0,0.4897,0.0435,-0.5767,-0.0461,5.95,0.53,-7.01,-0.56,-1.06,-0.03,-0.11,0.0,-1.9,-0.05,4.42,-3.15,1.34,0.22,2.24,-2.34,5.02,0.37,14.0,26.0,40.0,28.0
2024,8477971,Andreas.Englund,D,440.5,0.0,17.6,464.2,-0.2059,0.0283,-0.0489,0.1043,-1.51,0.21,-0.36,0.77,-1.87,0.98,-0.0,0.0,-0.42,0.0,-1.72,-1.31,1.35,0.22,1.35,-0.87,3.57,0.22,0.0,0.0,10.0,7.0
2024,8471215,Evgeni.Malkin,F,1003.7,160.4,0.4,1209.4,0.5568,-0.3038,-0.1347,-0.6075,9.31,-5.08,-2.29,-10.16,7.02,-15.24,1.68,0.0,1.24,-0.21,6.94,-5.51,1.25,0.21,3.11,-3.87,6.37,0.52,271.0,323.0,19.0,25.0
2024,8479402,Jake.Bean,D,924.3,4.9,20.2,965.7,-0.1206,0.0066,0.018,-0.1884,-1.86,0.1,0.22,-2.9,-1.64,-2.8,-0.07,-0.0,0.18,0.0,-1.65,-4.33,1.18,0.2,2.81,-3.44,5.8,0.47,0.0,0.0,4.0,4.0
2024,8475790,Erik.Gudbranson,D,239.8,1.0,37.0,284.3,0.3104,-0.331,-0.1175,0.1302,1.24,-1.32,-0.47,0.52,0.77,-0.8,-0.02,-0.05,-0.29,0.0,-0.44,-0.39,1.22,0.2,0.74,0.0,2.44,0.12,0.0,0.0,3.0,1.0
2024,8476988,Matt.Benning,D,83.8,0.1,6.7,91.3,0.8529,-0.3858,-0.082,0.0804,1.19,-0.54,-0.11,0.11,1.08,-0.43,-0.0,-0.0,0.02,0.0,0.67,0.67,1.2,0.2,0.28,0.74,1.66,0.05,0.0,0.0,2.0,2.0
2024,8477365,Connor.Clifton,D,958.8,0.8,190.8,1171.6,0.1714,-0.1554,-0.2296,-0.0301,2.74,-2.48,-3.67,-0.48,-0.93,-2.96,-0.01,0.11,-1.65,0.0,-1.29,-5.44,1.23,0.2,2.93,-3.59,6.05,0.49,0.0,0.0,21.0,10.0
2024,8476889,Radek.Faksa,F,801.1,9.4,88.7,911.6,-0.3519,0.1995,-0.1993,0.1062,-4.7,2.66,-2.88,1.42,-7.58,4.08,-0.12,0.04,-0.85,0.35,-2.62,-4.08,1.14,0.19,2.46,-2.91,5.19,0.41,376.0,288.0,15.0,9.0
2024,8478099,Kevin.Labanc,F,332.0,19.8,0.2,356.8,0.0178,0.0645,-0.1081,0.0513,0.1,0.36,-0.73,0.28,-0.63,0.64,-0.31,0.0,-0.61,-0.01,-0.47,-0.92,1.12,0.19,1.02,-0.56,2.8,0.17,0.0,3.0,6.0,2.0
2024,8477353,Tyler.Motte,F,529.7,3.0,81.7,622.3,-0.1204,-0.0557,-0.3471,0.0873,-1.06,-0.49,-3.06,0.77,-4.12,0.28,-0.05,0.08,1.47,-0.09,-0.14,-2.43,1.13,0.19,1.64,-1.57,3.83,0.27,53.0,75.0,3.0,11.0
2024,8477456,J.T..Compher,F,992.6,105.2,116.7,1267.8,-0.5933,-0.0702,-0.1228,0.2477,-9.82,-1.16,0.32,4.1,-9.5,2.94,0.54,-0.19,0.57,-0.28,-10.34,-5.92,1.13,0.19,3.03,-3.85,6.11,0.5,378.0,447.0,7.0,9.0
2024,8479591,Michael.Eyssimont,F,809.3,3.5,0.6,817.3,-0.1331,0.0974,-0.4514,0.2928,-1.8,1.31,-6.09,3.95,-7.89,5.26,-0.06,0.0,-0.87,-0.03,-1.45,-3.59,1.13,0.19,2.48,-2.95,5.21,0.41,5.0,12.0,27.0,21.0
2024,8477950,Tony.DeAngelo,D,665.2,98.1,13.6,817.0,0.6067,-0.327,-0.0369,-0.388,6.73,-3.63,-0.86,-4.3,5.87,-7.93,-1.18,0.05,-0.19,0.0,1.78,-3.38,1.13,0.19,2.04,-2.23,4.49,0.34,0.0,0.0,5.0,3.0
2024,8481014,Alexander.Romanov,D,1248.0,7.0,120.4,1427.6,-0.2029,-0.3165,0.0534,0.1441,-4.22,-6.58,1.08,3.0,-3.14,-3.58,-0.11,-0.07,0.09,0.0,-10.89,-6.81,1.17,0.19,3.78,-5.05,7.39,0.63,0.0,0.0,10.0,9.0
2024,8476858,Phillip.Di.Giuseppe,F,214.0,0.0,14.6,231.3,-0.1098,0.0299,-0.1851,0.1136,-0.39,0.11,-0.66,0.41,-1.05,0.52,-0.0,0.0,0.38,-0.02,0.08,-0.17,1.16,0.19,0.66,0.07,2.25,0.11,0.0,4.0,2.0,4.0
2024,8475906,John.Klingberg,D,181.1,2.4,1.9,189.7,0.418,-0.2865,-0.0246,0.1163,1.26,-0.86,-0.07,0.35,1.19,-0.51,-0.04,-0.0,-0.65,0.0,-0.29,-0.01,1.07,0.18,0.56,0.15,1.99,0.09,0.0,0.0,4.0,0.0
2024,8480860,Kevin.Bahl,D,1321.3,7.6,172.5,1561.3,-0.4391,-0.1063,-0.0652,0.2435,-9.67,-2.34,-0.49,5.36,-10.16,3.02,0.08,0.0,-0.56,0.0,-12.49,-7.62,1.09,0.18,4.02,-5.52,7.7,0.67,0.0,0.0,11.0,6.0
2024,8479372,Josh.Mahura,D,831.5,2.2,35.1,880.3,-0.0978,0.0398,-0.2262,0.0574,-1.36,0.55,-3.13,0.8,-4.49,1.35,-0.04,0.0,-0.86,0.0,-1.71,-4.04,1.0,0.17,2.54,-3.18,5.18,0.42,0.0,0.0,10.0,4.0
2024,8478904,Steven.Lorentz,F,742.2,2.3,90.1,844.2,-0.2707,0.1561,-0.0818,-0.1774,-3.35,1.93,-1.01,-2.19,-4.36,-0.26,-0.04,0.02,0.84,-0.04,-0.64,-3.84,1.0,0.17,2.28,-2.75,4.75,0.38,8.0,18.0,3.0,7.0
2024,8479999,Casey.Mittelstadt,F,1141.3,169.5,0.9,1382.2,-0.4247,-0.0982,0.4414,-0.1034,-8.08,-1.87,6.54,-1.97,-1.54,-3.84,0.29,0.0,-1.11,-0.39,-11.16,-6.59,1.02,0.17,3.48,-4.7,6.74,0.58,387.0,485.0,12.0,4.0
2024,8481533,Trevor.Zegras,F,792.6,138.9,0.2,971.2,0.2285,-0.2678,-0.1337,-0.0377,3.02,-3.54,-2.1,-0.5,0.92,-4.04,-0.69,-0.0,-0.5,-0.16,-1.87,-4.47,0.93,0.16,2.42,-3.05,4.91,0.4,56.0,97.0,10.0,6.0
2024,8479994,Jaret.Anderson.Dolan,F,68.8,0.2,0.0,69.6,0.5118,0.3579,-0.1076,-0.0212,0.59,0.41,-0.12,-0.02,0.47,0.39,-0.0,0.0,-0.33,0.0,0.67,0.53,0.93,0.16,0.24,0.54,1.32,0.04,1.0,1.0,2.0,0.0
2024,8476389,Vincent.Trocheck,F,1244.0,213.5,175.6,1730.1,0.022,-0.2428,-0.348,0.1649,0.46,-5.03,-9.99,3.42,-9.53,-1.61,-0.27,0.42,1.68,0.77,-1.97,-8.54,0.93,0.16,3.8,-5.32,7.18,0.63,599.0,406.0,19.0,27.0
2024,8478569,Noel.Acciari,F,881.2,2.1,177.7,1087.0,-0.03,0.0171,-0.3672,-0.1003,-0.44,0.25,-5.47,-1.47,-5.91,-1.22,-0.02,-0.23,1.9,0.2,1.66,-5.28,0.88,0.15,2.7,-3.56,5.32,0.45,217.0,168.0,7.0,17.0
2024,8481560,Arthur.Kaliyev,F,152.6,4.3,0.0,157.0,-0.3554,0.0566,0.2682,0.0841,-0.9,0.14,0.68,0.21,-0.22,0.35,-0.07,0.0,-0.14,0.0,-0.97,-0.08,0.83,0.14,0.48,0.04,1.62,0.08,0.0,0.0,1.0,0.0
2024,8477018,Ben.Hutton,D,143.4,1.9,0.0,145.6,-0.1568,0.0578,-0.0128,0.1103,-0.37,0.14,-0.03,0.26,-0.4,0.4,-0.03,0.0,0.03,0.0,-0.23,0.0,0.84,0.14,0.45,0.1,1.58,0.08,0.0,0.0,0.0,0.0
2024,8478585,Derek.Ryan,F,320.6,0.1,11.0,336.8,-0.1902,0.0,-0.1531,0.1899,-1.02,0.0,-0.82,1.01,-1.84,1.01,-0.0,0.0,-0.45,0.2,-1.27,-1.08,0.84,0.14,0.99,-0.79,2.47,0.16,134.0,85.0,5.0,2.0
2024,8476399,Blake.Coleman,F,1132.1,117.7,155.4,1450.2,0.2139,0.0102,-0.9942,0.358,4.04,0.19,-17.72,6.75,-13.68,6.94,-0.21,0.24,-0.58,0.0,3.68,-7.29,0.86,0.14,3.45,-4.82,6.54,0.58,29.0,29.0,17.0,12.0
2024,8476458,Ryan.Strome,F,1094.5,187.1,10.5,1368.0,0.4488,-0.296,-0.0337,-0.0034,8.19,-5.4,-4.89,-0.06,3.3,-5.46,-1.52,0.01,-2.3,-0.7,-1.72,-6.67,0.83,0.14,3.34,-4.66,6.32,0.56,406.0,582.0,27.0,12.0
2024,8482125,Alexander.Holtz,F,581.1,27.6,0.1,614.0,0.2634,-0.1798,-0.216,-0.1861,2.55,-1.74,-1.88,-1.8,0.67,-3.54,0.29,0.0,-0.06,-0.02,1.02,-2.66,0.87,0.14,1.78,-2.06,3.8,0.3,3.0,9.0,5.0,4.0
2024,8478468,Jeremy.Lauzon,D,415.7,1.5,69.8,503.2,-0.112,0.0462,-0.1112,-0.0052,-0.78,0.32,-0.77,-0.04,-1.55,0.28,-0.03,0.02,-0.76,0.0,-1.23,-2.04,0.79,0.13,1.27,-1.3,2.88,0.21,0.0,0.0,14.0,9.0
2024,8483466,Kevin.Korchinski,D,254.3,13.2,1.3,273.4,0.1673,-0.1639,0.1155,-0.1943,0.71,-0.69,0.49,-0.82,1.2,-1.51,-0.22,0.0,-0.29,0.0,-0.49,-0.82,0.74,0.12,0.78,-0.54,2.02,0.13,0.0,0.0,4.0,2.0
2024,8479543,Michael.Pezzetta,F,148.3,0.0,0.1,148.4,0.1812,0.343,-0.281,0.1044,0.45,0.85,-0.69,0.26,-0.24,1.11,-0.0,0.0,-0.99,-0.02,0.29,-0.14,0.72,0.12,0.47,-0.05,1.49,0.08,2.0,6.0,9.0,3.0
2024,8474641,Adam.Henrique,F,958.1,68.7,122.3,1186.2,-0.2402,-0.121,-0.0412,-0.0174,-3.84,-1.93,0.62,-0.28,-3.22,-2.21,-0.62,0.14,-0.46,0.42,-6.29,-5.95,0.72,0.12,2.94,-4.12,5.56,0.49,406.0,302.0,8.0,4.0
2024,8478466,Daniel.Sprong,F,307.2,45.4,0.4,365.9,-0.4471,0.1238,-0.1242,0.1206,-2.29,0.63,-0.6,0.62,-2.89,1.25,0.02,-0.0,0.24,-0.02,-1.42,-1.4,0.65,0.11,0.94,-0.9,2.2,0.16,0.0,4.0,1.0,2.0
2024,8476374,Sean.Kuraly,F,874.5,5.9,68.7,964.6,-0.0144,-0.1332,-0.3055,0.15,-0.21,-1.94,-4.49,2.19,-4.7,0.25,-0.09,0.0,-0.5,0.21,-2.53,-4.83,0.68,0.11,2.67,-3.71,5.07,0.44,281.0,228.0,17.0,13.0
2024,8477947,Sonny.Milano,F,21.2,0.4,0.0,21.6,2.3643,-1.1459,-0.1054,-0.0629,0.84,-0.4,-0.04,-0.02,0.8,-0.42,-0.01,-0.0,0.17,0.0,0.6,0.54,0.67,0.11,0.13,0.46,0.88,0.02,0.0,0.0,0.0,1.0
2024,8482117,Lukas.Reichel,F,736.9,72.7,11.1,833.8,0.145,-0.2837,-0.0908,0.0478,1.78,-3.48,-1.6,0.59,0.18,-2.89,-0.74,0.0,-0.36,-0.28,-3.08,-4.09,0.67,0.11,2.25,-3.03,4.37,0.38,127.0,198.0,6.0,3.0
2024,8477070,Liam.O'Brien,F,259.9,0.3,0.0,260.3,0.2783,-0.0445,-0.5963,0.2712,1.21,-0.19,-2.58,1.17,-1.37,0.98,-0.01,0.0,-0.46,-0.02,0.53,-0.88,0.63,0.1,0.8,-0.69,1.95,0.13,0.0,4.0,11.0,8.0
2024,8475170,Brayden.Schenn,F,1164.5,137.8,40.5,1440.0,-0.0148,0.0089,-0.1739,-0.0692,-0.29,0.17,-5.0,-1.34,-5.29,-1.17,0.38,-0.01,-1.27,0.16,-0.86,-7.2,0.59,0.1,3.57,-5.28,6.46,0.6,486.0,446.0,23.0,14.0
2024,8475235,Nicolas.Deslauriers,F,235.3,0.6,0.0,236.7,-0.2296,0.0839,-0.2255,0.1473,-0.9,0.33,-0.88,0.58,-1.78,0.91,-0.01,-0.0,0.04,-0.0,-0.54,-0.84,0.53,0.09,0.73,-0.67,1.73,0.12,1.0,2.0,3.0,3.0
2024,8477541,Dakota.Mermis,D,59.6,0.1,0.3,60.8,0.5541,-0.221,-0.0009,0.0274,0.55,-0.22,-0.0,0.03,0.55,-0.19,-0.0,0.0,-0.16,0.0,0.17,0.2,0.55,0.09,0.21,0.2,0.9,0.03,0.0,0.0,1.0,0.0
2024,8479369,Andrew.Peeke,D,1240.6,5.8,130.6,1414.1,-0.2699,-0.0413,-0.0943,0.0697,-5.58,-0.85,-1.95,1.44,-7.53,0.59,-0.1,-0.18,-0.25,0.0,-6.96,-7.47,0.52,0.09,3.82,-5.76,6.8,0.64,0.0,0.0,6.0,3.0
2024,8481554,Kaapo.Kakko,F,1070.7,117.2,0.2,1233.7,0.1281,-0.1295,-0.2515,-0.1302,2.29,-2.31,-4.24,-2.32,-1.95,-4.63,-0.04,-0.0,0.23,-0.05,0.12,-6.44,0.45,0.08,3.27,-4.93,5.83,0.55,32.0,44.0,15.0,15.0
2024,8482652,Walker.Duehr,F,204.5,1.4,4.6,211.3,-0.2093,-0.1909,0.0378,0.1173,-0.71,-0.65,0.12,0.4,-0.59,-0.25,-0.02,0.0,0.04,-0.03,-1.37,-0.85,0.37,0.06,0.64,-0.68,1.42,0.11,1.0,8.0,0.0,0.0
2024,8477451,Ryan.Hartman,F,906.8,88.6,3.0,1033.0,-0.3017,-0.0199,-0.3196,0.1479,-4.56,-0.3,-4.42,2.24,-8.98,1.94,0.81,-0.0,0.87,-0.08,-3.26,-5.44,0.35,0.06,2.76,-4.19,4.89,0.46,242.0,262.0,23.0,27.0
2024,8479365,Trent.Frederic,F,707.3,47.8,25.0,795.8,0.0511,-0.0783,-0.2063,-0.0194,0.6,-0.92,-2.67,-0.23,-2.07,-1.15,0.04,0.0,-0.87,-0.12,-1.27,-4.17,0.36,0.06,2.16,-3.19,3.91,0.36,80.0,110.0,16.0,10.0
2024,8481032,Paul.Cotter,F,972.0,35.4,3.8,1033.2,-0.4952,0.047,0.1088,0.1095,-8.02,0.76,1.31,1.77,-6.71,2.53,-0.51,0.0,-0.83,0.01,-8.59,-5.51,0.36,0.06,2.96,-4.51,5.23,0.49,36.0,33.0,23.0,17.0
2024,8479066,Ryan.Lomberg,F,678.1,3.8,6.4,692.4,-0.4413,0.0689,-0.1875,0.2935,-4.99,0.78,-2.18,3.32,-7.17,4.1,-0.05,-0.0,-0.55,-0.02,-4.83,-3.69,0.3,0.05,2.08,-3.12,3.72,0.35,4.0,10.0,17.0,13.0
2024,8482133,Thomas.Bordeleau,F,10.1,0.5,0.0,10.6,0.8802,0.6956,-0.01,0.0147,0.15,0.12,-0.0,0.0,0.15,0.12,-0.01,0.0,0.0,0.0,0.26,0.26,0.32,0.05,0.12,0.12,0.52,0.02,1.0,0.0,0.0,0.0
2024,8482094,Daemon.Hunt,D,7.4,0.6,0.0,8.0,1.6798,0.1341,-0.0016,-0.0031,0.21,0.02,-0.0,-0.0,0.21,0.02,-0.01,0.0,0.0,0.0,0.22,0.22,0.27,0.05,0.11,0.09,0.45,0.02,0.0,0.0,0.0,0.0
2024,8478416,Erik.Cernak,D,1171.8,2.3,164.6,1387.8,-0.0619,-0.1629,-0.1577,0.0511,-1.21,-3.18,-3.08,1.0,-4.29,-2.18,-0.04,-0.05,-0.93,0.0,-5.41,-7.49,0.28,0.05,3.56,-5.58,6.14,0.59,0.0,0.0,22.0,15.0
2024,8481556,John.Beecher,F,749.4,4.8,115.2,880.1,-0.1064,0.0758,-0.2476,-0.0779,-1.33,0.95,-3.59,-0.97,-4.92,-0.02,0.02,0.0,-0.01,0.11,-0.26,-4.82,0.22,0.04,2.3,-3.56,4.0,0.38,242.0,215.0,13.0,12.0
2024,8482088,Justin.Sourdif,F,9.4,0.0,0.0,9.4,0.1344,0.8095,0.2542,0.0476,0.02,0.13,0.04,0.01,0.06,0.14,-0.0,0.0,0.0,0.0,0.15,0.2,0.25,0.04,0.12,0.05,0.45,0.02,0.0,0.0,0.0,0.0
2024,8483460,David.Jiricek,D,139.3,5.4,0.2,145.4,-0.1418,-0.0226,0.0643,-0.0376,-0.33,-0.05,0.08,-0.09,-0.25,-0.14,-0.08,0.0,-0.14,0.0,-0.6,-0.61,0.23,0.04,0.44,-0.49,0.95,0.07,0.0,0.0,3.0,2.0
2024,8477839,Conor.Sheary,F,55.2,0.5,0.7,56.7,0.0064,-0.0522,-0.0439,-0.0054,0.01,-0.05,-0.07,-0.0,-0.06,-0.05,-0.0,0.0,0.01,-0.0,-0.03,-0.1,0.23,0.04,0.2,-0.1,0.56,0.03,0.0,1.0,2.0,2.0
2024,8479980,Nicolas.Hague,D,1076.0,1.2,65.8,1155.7,-0.0308,-0.146,-0.0067,-0.1681,-0.55,-2.62,-0.12,-3.01,-0.67,-5.63,-0.02,0.04,-0.13,0.0,-3.28,-6.41,0.22,0.04,3.28,-5.18,5.62,0.55,0.0,0.0,13.0,11.0
2024,8480007,Jonas.Rondbjerg,F,120.1,0.2,4.9,125.1,-0.4392,0.0858,-0.0803,0.0618,-0.88,0.17,-0.16,0.12,-1.04,0.29,-0.0,0.0,0.19,-0.01,-0.53,-0.57,0.16,0.03,0.39,-0.48,0.8,0.06,1.0,3.0,0.0,1.0
2024,8477953,Kasperi.Kapanen,F,728.6,18.5,43.4,798.6,-0.1939,-0.0798,0.0563,-0.1764,-2.35,-0.97,0.59,-2.14,-1.76,-3.11,-0.3,-0.01,0.83,-0.06,-2.86,-4.41,0.18,0.03,2.23,-3.49,3.85,0.37,33.0,47.0,8.0,12.0
2024,8479351,Sam.Steel,F,925.6,12.4,148.7,1117.1,-0.0235,-0.0187,-0.1705,-0.2598,-0.36,-0.29,-2.67,-4.01,-3.03,-4.3,-0.2,-0.17,1.4,0.17,0.55,-6.13,0.17,0.03,2.84,-4.5,4.84,0.47,181.0,138.0,14.0,21.0
