player_id,player_name,position,season,GP,toi_min,daily_GP,age,curr_O,curr_D,curr_O_se,curr_D_se,prior_O,prior_D,prior_O_se,prior_D_se,cf_O,cf_D,cf_total,cf_O_se,cf_D_se,data_weight_O,data_weight_D,retain_O,retain_D,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,PP_rate,PK_rate,sit_pk,sit_pp,sit_5v5,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_82
8475761,Beau Bennett,R,2015,33,334.9,33,25.0,0.061,0.2715,0.4637,0.2318,0.0,0.0,0.4,0.2,0.026,0.1158,0.1419,0.3029,0.1514,0.427,0.427,0.741,0.869,0.061,0.2715,0.0821,0.0407,-1.3295,1.7835,-0.0479,0.0792,-0.9792,1.9909,0.1507,-0.1698,-0.1441,0.0,2.3,45.8,334.9,0.15,0.65,-0.11,0.0,0.04,0.65,0.28,0.28,0.56,1.39
8475279,Ben Chiarot,D,2015,70,943.1,70,25.0,-0.2996,0.1883,0.2763,0.1382,0.0,0.0,0.4,0.2,-0.2028,0.1275,-0.0753,0.2273,0.1137,0.677,0.677,0.741,0.869,-0.2996,0.1883,-0.178,0.0044,-0.4546,0.3766,-0.216,0.0266,1.273,-0.8236,-0.4785,-0.106,0.0,-0.0234,51.2,3.8,943.1,-3.19,2.0,0.0,-0.02,-3.19,1.98,-0.17,0.62,0.45,0.53
8477018,Ben Hutton,D,2015,75,1197.7,75,23.0,-0.131,-0.1762,0.2452,0.1226,0.0,0.0,0.4,0.2,-0.0952,-0.1281,-0.2233,0.209,0.1045,0.727,0.727,0.75,0.868,-0.131,-0.1762,-0.0749,-0.048,-0.2204,-0.2999,-0.7177,-0.0373,1.3478,-2.1743,-0.0506,-0.2243,0.0,0.0,64.6,163.7,1197.7,-1.9,-2.56,0.0,0.0,-1.9,-2.56,0.2,-0.01,0.19,0.21
8473933,Ben Lovejoy,D,2015,66,1039.9,66,32.0,-0.0193,0.2985,0.2631,0.1316,0.0,0.0,0.4,0.2,-0.0135,0.2083,0.1949,0.2198,0.1099,0.698,0.698,0.714,0.875,-0.0193,0.2985,0.0611,0.101,-0.1329,0.5004,-0.0475,0.1802,1.3375,-0.8837,0.2948,0.2873,0.0,0.0198,151.4,5.3,1039.9,-0.23,3.61,0.0,0.05,-0.23,3.66,0.39,0.96,1.35,1.68
8474727,Ben Smith,R,2015,22,223.9,22,28.0,-0.5326,0.1039,0.5671,0.2835,0.0,0.0,0.4,0.2,-0.177,0.0345,-0.1424,0.3269,0.1634,0.332,0.332,0.729,0.871,-0.5326,0.1039,-0.3795,0.0566,-2.0551,1.4325,-0.3817,0.0677,-1.7902,0.9068,-0.1153,0.1657,0.0,0.0172,34.8,2.0,223.9,-0.66,0.13,0.0,0.01,-0.66,0.14,0.08,0.14,0.22,0.82
8471678,Benoit Pouliot,L,2015,55,706.8,55,30.0,0.2534,-0.2573,0.3192,0.1596,0.0,0.0,0.4,0.2,0.1548,-0.1572,-0.0024,0.2495,0.1247,0.611,0.611,0.721,0.873,0.2534,-0.2573,0.1773,-0.0665,-1.0399,0.8331,0.2908,-0.0867,-0.1527,0.1377,-0.0303,-0.3651,0.0096,0.0265,22.6,125.4,706.8,1.82,-1.85,0.02,0.01,1.84,-1.84,0.93,0.07,1.0,1.49
8471260,Blake Comeau,L,2015,81,1071.4,81,30.0,-0.4424,0.2483,0.2592,0.1296,0.0,0.0,0.4,0.2,-0.3115,0.1749,-0.1367,0.2175,0.1088,0.704,0.704,0.721,0.873,-0.4424,0.2483,-0.3249,0.0427,-1.9294,1.735,-0.705,0.0465,-1.7568,1.71,0.0435,-0.1119,-0.1061,-0.0652,156.4,130.1,1071.4,-5.56,3.12,-0.23,-0.17,-5.79,2.95,0.02,1.08,1.1,1.11
8471218,Blake Wheeler,R,2015,82,1171.6,82,30.0,0.9526,-0.0392,0.2479,0.124,0.0,0.0,0.4,0.2,0.6882,-0.0283,0.6599,0.2107,0.1054,0.722,0.722,0.721,0.873,0.9526,-0.0392,0.6495,-0.0064,-0.1137,1.2091,0.912,-0.0093,1.428,0.6609,0.2117,0.1693,0.2141,-0.0061,99.0,246.6,1171.6,13.44,-0.55,0.88,-0.01,14.32,-0.56,3.49,0.57,4.06,4.06
8477500,Bo Horvat,C,2015,82,1033.1,82,21.0,0.1466,0.0413,0.264,0.132,0.0,0.0,0.4,0.2,0.1021,0.0288,0.1309,0.2203,0.1102,0.697,0.697,0.759,0.868,0.1466,0.0413,0.07,0.0863,-1.1463,1.2774,-0.3669,0.1652,-0.492,0.5478,0.375,-0.2531,0.175,-0.0626,172.4,140.6,1033.1,1.76,0.5,0.41,-0.18,2.17,0.32,1.34,0.64,1.98,1.98
8476769,Bobby Farnham,R,2015,53,483.0,53,27.0,-0.8146,0.4829,0.3861,0.193,0.0,0.0,0.4,0.2,-0.4217,0.25,-0.1717,0.2778,0.1389,0.518,0.518,0.733,0.87,-0.8146,0.4829,-0.5213,0.1163,-2.4774,2.1307,-1.0905,0.1785,-3.079,2.574,0.1207,0.1619,0.0,0.0,3.6,2.0,483.0,-3.39,2.01,0.0,0.0,-3.39,2.01,-0.21,0.55,0.34,0.53
8471676,Bobby Ryan,R,2015,81,1088.4,81,29.0,-0.0194,-0.3508,0.2572,0.1286,0.0,0.0,0.4,0.2,-0.0137,-0.2482,-0.2619,0.2163,0.1082,0.707,0.707,0.725,0.872,-0.0194,-0.3508,0.0372,-0.1216,-1.4454,0.7012,0.1541,-0.176,-1.0251,-0.1293,-0.1341,-0.118,-0.1479,0.0,2.6,215.0,1088.4,-0.25,-4.5,-0.53,0.0,-0.78,-4.5,0.82,-0.18,0.64,0.65
8476432,Boone Jenner,C,2015,82,1127.6,82,23.0,0.2192,0.2824,0.2527,0.1263,0.0,0.0,0.4,0.2,0.1567,0.2018,0.3585,0.2136,0.1068,0.715,0.715,0.75,0.868,0.2192,0.2824,0.1701,0.0181,-1.1012,1.8279,-0.2294,0.0146,-0.7379,2.0445,0.5938,-0.1688,-0.1174,-0.0408,14.7,163.6,1127.6,2.94,3.79,-0.32,-0.01,2.62,3.78,1.38,1.2,2.58,2.58
8470159,Boyd Gordon,C,2015,65,601.7,65,33.0,-1.0509,0.2424,0.3459,0.173,0.0,0.0,0.4,0.2,-0.6012,0.1387,-0.4626,0.2616,0.1308,0.572,0.572,0.711,0.876,-1.0509,0.2424,-0.7976,0.1169,-2.6736,1.649,-1.2802,0.1196,-2.7406,0.8325,0.0628,0.5919,0.0,-0.0409,176.2,2.6,601.7,-6.03,1.39,0.0,-0.12,-6.03,1.27,-0.44,0.55,0.11,0.14
8468504,Brad Boyes,R,2015,60,556.3,60,34.0,0.0802,-0.1697,0.3598,0.1799,0.0,0.0,0.4,0.2,0.0443,-0.0938,-0.0495,0.2675,0.1337,0.553,0.553,0.708,0.877,0.0802,-0.1697,0.0674,0.0269,-1.2763,0.9149,-0.1958,0.0641,-0.8162,-0.1341,0.2674,0.2392,-0.0876,0.0,0.7,137.0,556.3,0.41,-0.87,-0.2,0.0,0.21,-0.87,0.54,0.16,0.7,0.96
8474089,Brad Malone,C,2015,57,473.7,57,27.0,-0.726,0.4203,0.3899,0.1949,0.0,0.0,0.4,0.2,-0.3723,0.2155,-0.1568,0.2792,0.1396,0.513,0.513,0.733,0.87,-0.726,0.4203,-0.4663,0.0542,-2.3551,2.0676,-0.9489,0.0743,-2.757,2.4965,-0.0951,0.0157,0.0,-0.0282,63.8,2.4,473.7,-2.94,1.7,0.0,-0.03,-2.94,1.67,-0.1,0.51,0.41,0.59
8473419,Brad Marchand,L,2015,77,1097.5,77,28.0,0.6404,-0.1107,0.2561,0.1281,0.0,0.0,0.4,0.2,0.4542,-0.0785,0.3757,0.2157,0.1079,0.709,0.709,0.729,0.871,0.6404,-0.1107,0.4401,0.0095,-0.5287,1.0504,0.7007,0.0103,0.6876,0.3412,0.2488,0.2068,0.4113,0.1707,151.1,109.4,1097.5,8.31,-1.44,0.75,0.43,9.06,-1.01,2.49,0.42,2.91,3.1
8467389,Brad Richards,C,2015,68,802.7,68,36.0,-0.0155,-0.2016,0.2995,0.1497,0.0,0.0,0.4,0.2,-0.0099,-0.1292,-0.1391,0.2397,0.1199,0.641,0.641,0.701,0.88,-0.0155,-0.2016,-0.0162,0.0332,-1.3844,0.8447,-0.5083,0.1134,-0.9582,-0.0585,0.0146,-0.3647,-0.0847,0.0,0.7,170.0,802.7,-0.13,-1.73,-0.24,0.0,-0.37,-1.73,0.64,0.14,0.78,0.94
8470755,Brad Richardson,C,2015,82,1073.9,82,31.0,-0.3848,0.0292,0.2589,0.1295,0.0,0.0,0.4,0.2,-0.2712,0.0206,-0.2506,0.2174,0.1087,0.705,0.705,0.718,0.874,-0.3848,0.0292,-0.2317,0.0077,-1.9072,1.332,-0.1957,0.0042,-1.7841,1.0856,-0.1132,0.0907,-0.0849,0.0179,133.9,21.2,1073.9,-4.85,0.37,-0.03,0.04,-4.88,0.41,0.08,0.61,0.69,0.69
8475650,Brandon Bollig,L,2015,54,493.0,54,29.0,-1.0401,0.4977,0.3822,0.1911,0.0,0.0,0.4,0.2,-0.5438,0.2602,-0.2836,0.2763,0.1382,0.523,0.523,0.725,0.872,-1.0401,0.4977,-0.65,0.028,-2.7997,2.2487,-0.814,0.0025,-3.524,3.0247,-0.1363,0.0493,0.0,0.0,0.9,2.2,493.0,-4.47,2.14,0.0,0.0,-4.47,2.14,-0.39,0.57,0.18,0.27
8475869,Brandon Davidson,D,2015,51,786.3,51,25.0,-0.1709,0.1267,0.3026,0.1513,0.0,0.0,0.4,0.2,-0.1087,0.0806,-0.0281,0.2413,0.1207,0.636,0.636,0.741,0.869,-0.1709,0.1267,-0.0945,0.0002,-0.2805,0.2576,-0.1384,-0.0043,1.5429,-1.3743,-0.2826,0.4026,-0.0287,0.0514,128.5,20.9,786.3,-1.42,1.06,-0.01,0.11,-1.43,1.17,0.1,0.47,0.57,0.92
8471273,Brandon Dubinsky,C,2015,75,1037.6,75,30.0,0.2588,0.2963,0.2634,0.1317,0.0,0.0,0.4,0.2,0.1805,0.2067,0.3872,0.22,0.11,0.697,0.697,0.721,0.873,0.2588,0.2963,0.135,0.0572,-0.9868,1.8166,0.0774,0.076,0.0787,1.9035,-0.0135,-0.0685,0.0,-0.0432,138.8,151.8,1037.6,3.12,3.57,0.0,-0.1,3.12,3.47,1.48,1.16,2.64,2.89
8475759,Brandon Gormley,D,2015,26,306.7,26,27.0,-0.0815,-0.2151,0.4845,0.2423,0.0,0.0,0.4,0.2,-0.033,-0.0872,-0.1202,0.3085,0.1542,0.405,0.405,0.733,0.87,-0.0815,-0.2151,0.0649,-0.1388,-0.2611,-0.2869,-0.184,-0.2011,0.8655,-1.9923,0.2694,0.1634,0.0,0.0,3.4,4.4,306.7,-0.17,-0.45,0.0,0.0,-0.17,-0.45,0.08,0.02,0.1,0.32
8475430,Brandon Manning,D,2015,56,831.3,56,26.0,-0.366,0.1369,0.2943,0.1471,0.0,0.0,0.4,0.2,-0.2375,0.0888,-0.1486,0.2371,0.1185,0.649,0.649,0.737,0.87,-0.366,0.1369,-0.1819,0.027,-0.5834,0.2512,-0.4132,0.0937,0.686,-1.2183,-0.0919,-0.2937,-0.0663,-0.038,63.2,18.1,831.3,-3.29,1.23,-0.02,-0.04,-3.31,1.19,-0.22,0.47,0.25,0.37
8474850,Brandon Mashinter,L,2015,41,304.4,41,28.0,-0.7745,0.2295,0.4863,0.2432,0.0,0.0,0.4,0.2,-0.3125,0.0926,-0.2199,0.3089,0.1545,0.403,0.403,0.729,0.871,-0.7745,0.2295,-0.5179,-0.0047,-2.4006,1.7448,-1.2292,-0.0137,-2.8362,1.9506,-0.1571,-0.3902,0.0,0.0,0.0,1.1,304.4,-1.59,0.47,0.0,0.0,-1.59,0.47,-0.04,0.21,0.17,0.34
8475204,Brandon Pirri,R,2015,61,740.5,61,25.0,-0.1635,-0.1506,0.3118,0.1559,0.0,0.0,0.4,0.2,-0.1017,-0.0937,-0.1954,0.2459,0.123,0.622,0.622,0.741,0.869,-0.1635,-0.1506,-0.1083,-0.0426,-1.5882,1.0227,-0.5001,-0.0409,-1.281,0.5674,-0.134,-0.3928,-0.0606,0.0,1.4,118.8,740.5,-1.26,-1.16,-0.12,0.0,-1.38,-1.16,0.39,0.18,0.57,0.77
8471283,Brandon Prust,L,2015,35,415.9,35,32.0,-0.5907,0.1147,0.4161,0.208,0.0,0.0,0.4,0.2,-0.2837,0.0551,-0.2286,0.2884,0.1442,0.48,0.48,0.714,0.875,-0.5907,0.1147,-0.4821,0.0132,-2.0688,1.4975,-1.6807,-0.0063,-2.0351,0.984,-0.0755,0.2822,0.0,0.0265,22.6,4.1,415.9,-1.97,0.38,0.0,0.01,-1.97,0.39,-0.01,0.26,0.25,0.59
8476438,Brandon Saad,L,2015,78,1077.8,78,24.0,0.771,-0.0929,0.2585,0.1292,0.0,0.0,0.4,0.2,0.5439,-0.0655,0.4784,0.2171,0.1085,0.705,0.705,0.745,0.869,0.771,-0.0929,0.536,-0.0071,-0.3635,1.1025,0.4779,-0.0066,0.7578,0.4458,0.3817,0.1777,-0.1454,0.0786,45.8,152.7,1077.8,9.77,-1.18,-0.37,0.06,9.4,-1.12,2.49,0.37,2.86,3.01
8474091,Brandon Sutter,C,2015,20,258.7,20,27.0,0.0478,-0.0776,0.5276,0.2638,0.0,0.0,0.4,0.2,0.0174,-0.0283,-0.0109,0.3187,0.1594,0.365,0.365,0.733,0.87,0.0478,-0.0776,0.0522,0.0022,-1.326,1.1237,-0.056,0.0185,-0.8259,0.4039,0.087,0.0696,-0.2041,0.0446,40.4,44.1,258.7,0.08,-0.12,-0.15,0.03,-0.07,-0.09,0.24,0.13,0.37,1.52
8475188,Brayden McNabb,D,2015,81,1340.4,81,25.0,-0.2344,0.17,0.2318,0.1159,0.0,0.0,0.4,0.2,-0.1755,0.1273,-0.0482,0.2005,0.1003,0.749,0.749,0.741,0.869,-0.2344,0.17,-0.0804,0.0605,-0.4217,0.2839,-0.1262,0.1417,0.9295,-1.0778,0.0256,-0.1421,-0.0,-0.0312,134.4,23.0,1340.4,-3.92,2.84,-0.0,-0.07,-3.92,2.77,-0.11,0.9,0.79,0.8
8475170,Brayden Schenn,C,2015,80,1031.4,80,25.0,0.1219,0.134,0.2642,0.1321,0.0,0.0,0.4,0.2,0.0849,0.0933,0.1782,0.2205,0.1102,0.696,0.696,0.741,0.869,0.1219,0.134,0.1179,-0.0154,-1.2435,1.5645,0.2298,-0.0312,-0.6553,1.4831,0.0024,0.0633,0.2638,0.0,0.9,270.7,1031.4,1.46,1.6,1.19,0.0,2.65,1.6,1.39,0.84,2.23,2.29
8470601,Braydon Coburn,D,2015,80,1127.3,80,31.0,-0.1362,0.0486,0.2527,0.1264,0.0,0.0,0.4,0.2,-0.0973,0.0347,-0.0626,0.2137,0.1068,0.715,0.715,0.718,0.874,-0.1362,0.0486,-0.021,0.0741,-0.2847,0.0276,-0.0429,0.1764,1.2166,-1.7058,0.0173,-0.0676,0.0,-0.0562,181.4,3.5,1127.3,-1.83,0.65,0.0,-0.17,-1.83,0.48,0.17,0.47,0.64,0.66
8475848,Brendan Gallagher,R,2015,53,695.4,53,24.0,0.6121,-0.1011,0.3218,0.1609,0.0,0.0,0.4,0.2,0.3716,-0.0614,0.3102,0.2507,0.1254,0.607,0.607,0.745,0.869,0.6121,-0.1011,0.4896,-0.0034,-0.6349,1.0824,0.8914,0.0043,0.2013,0.3889,0.4004,0.2725,0.1034,0.0,1.0,150.9,695.4,4.31,-0.71,0.26,0.0,4.57,-0.71,1.38,0.25,1.63,2.52
8476867,Brendan Gaunce,C,2015,20,221.2,20,22.0,-0.6451,0.1699,0.5705,0.2853,0.0,0.0,0.4,0.2,-0.2126,0.056,-0.1566,0.3275,0.1638,0.33,0.33,0.754,0.868,-0.6451,0.1699,-0.4547,0.0684,-2.205,1.5527,-1.137,0.1102,-2.4013,1.2966,0.0684,-0.0803,0.0,0.0,21.4,8.2,221.2,-0.78,0.21,0.0,0.0,-0.78,0.21,0.05,0.14,0.19,0.78
8474090,Brendan Smith,D,2015,63,961.0,63,27.0,0.1498,-0.0363,0.2737,0.1369,0.0,0.0,0.4,0.2,0.102,-0.0247,0.0773,0.2259,0.1129,0.681,0.681,0.733,0.87,0.1498,-0.0363,0.1703,0.0503,0.0959,-0.1184,0.0348,0.1465,1.8395,-2.1683,0.046,0.0986,-0.1517,0.0169,71.2,35.6,961.0,1.63,-0.4,-0.09,0.02,1.54,-0.38,0.64,0.25,0.89,1.16
8475455,Brenden Dillon,D,2015,75,1172.5,75,26.0,-0.2292,0.1596,0.2478,0.1239,0.0,0.0,0.4,0.2,-0.1656,0.1153,-0.0503,0.2107,0.1053,0.723,0.723,0.737,0.87,-0.2292,0.1596,-0.1048,0.0145,-0.3869,0.3091,-0.2662,0.0464,1.1768,-1.0161,-0.3276,0.2429,0.0,0.0599,70.1,7.3,1173.6,-3.24,2.26,0.0,0.07,-3.24,2.33,-0.09,0.76,0.67,0.73
8470613,Brent Burns,D,2015,82,1539.1,82,31.0,0.4163,-0.1889,0.2163,0.1081,0.0,0.0,0.4,0.2,0.3221,-0.1462,0.176,0.1903,0.0951,0.774,0.774,0.718,0.874,0.4163,-0.1889,0.3059,-0.0428,0.4934,-0.3304,0.222,-0.0353,2.8057,-2.3469,-0.1675,0.1915,0.0439,0.0894,167.8,314.7,1539.1,8.26,-3.75,0.23,0.25,8.49,-3.5,2.14,0.01,2.15,2.15
8470607,Brent Seabrook,D,2015,81,1400.1,81,31.0,0.1715,-0.0435,0.2268,0.1134,0.0,0.0,0.4,0.2,0.1298,-0.0329,0.0969,0.1973,0.0986,0.757,0.757,0.718,0.874,0.1715,-0.0435,0.1892,-0.0882,0.1206,0.0056,-0.2295,-0.1054,1.6543,-1.3594,0.2193,-0.3354,0.0752,0.0088,136.7,215.5,1400.1,3.03,-0.77,0.27,0.02,3.3,-0.75,1.18,0.39,1.57,1.59
8475792,Brett Connolly,R,2015,71,841.2,71,24.0,-0.0792,0.2112,0.2926,0.1463,0.0,0.0,0.4,0.2,-0.0516,0.1376,0.086,0.2361,0.1181,0.651,0.651,0.745,0.869,-0.0792,0.2112,-0.0095,0.0437,-1.5184,1.6599,0.2141,0.069,-1.1695,1.7057,0.1706,-0.1618,-0.0614,0.0,0.4,58.6,841.2,-0.72,1.93,-0.06,0.0,-0.78,1.93,0.52,0.71,1.23,1.42
8477488,Brett Pesce,D,2015,69,1116.5,69,22.0,-0.2683,-0.1707,0.2539,0.127,0.0,0.0,0.4,0.2,-0.1912,-0.1217,-0.3129,0.2144,0.1072,0.713,0.713,0.754,0.868,-0.2683,-0.1707,-0.1397,0.0212,-0.4301,-0.3583,-0.4748,0.0675,1.0007,-2.5912,-0.1008,0.4289,0.0,0.0,74.6,64.3,1116.5,-3.56,-2.26,0.0,0.0,-3.56,-2.26,-0.14,-0.01,-0.15,-0.18
8470619,Brian Boyle,C,2015,75,783.0,75,32.0,-0.0774,0.2664,0.3032,0.1516,0.0,0.0,0.4,0.2,-0.0492,0.1692,0.12,0.2416,0.1208,0.635,0.635,0.714,0.875,-0.0774,0.2664,-0.0053,0.1458,-1.519,1.6681,-0.435,0.2603,-1.5749,1.4328,0.5706,0.1358,-0.0977,-0.0235,127.4,43.0,783.2,-0.64,2.21,-0.07,-0.05,-0.71,2.16,0.57,0.78,1.35,1.48
8466285,Brian Campbell,D,2015,82,1422.5,82,37.0,0.2537,-0.2507,0.225,0.1125,0.0,0.0,0.4,0.2,0.1927,-0.1905,0.0023,0.1961,0.098,0.76,0.76,0.698,0.882,0.2537,-0.2507,0.2763,-0.0075,0.1978,-0.4895,0.2661,0.0398,1.7337,-2.7281,0.5207,-0.0488,-0.1491,-0.0382,125.6,205.2,1422.5,4.57,-4.52,-0.51,-0.08,4.06,-4.6,1.31,-0.25,1.06,1.06
8475208,Brian Dumoulin,D,2015,79,1298.2,79,25.0,-0.0732,-0.1124,0.2355,0.1178,0.0,0.0,0.4,0.2,-0.0544,-0.0835,-0.1378,0.2029,0.1015,0.743,0.743,0.741,0.869,-0.0732,-0.1124,0.0154,0.0449,-0.1952,-0.2653,-0.0225,0.1305,1.3769,-2.3152,0.0863,-0.0952,-0.1436,-0.0502,95.7,37.6,1298.2,-1.18,-1.81,-0.09,-0.08,-1.27,-1.89,0.3,0.11,0.41,0.43
8476808,Brian Flynn,C,2015,56,551.1,56,28.0,-0.846,0.1218,0.3615,0.1807,0.0,0.0,0.4,0.2,-0.4657,0.0671,-0.3987,0.2682,0.1341,0.55,0.55,0.729,0.871,-0.846,0.1218,-0.5773,0.0671,-2.4842,1.4576,-0.7298,0.082,-2.7025,0.842,0.1303,0.0963,0.0,-0.0137,87.9,6.0,551.1,-4.28,0.62,0.0,-0.02,-4.28,0.6,-0.25,0.38,0.13,0.19
8467407,Brian Gionta,R,2015,79,1095.7,79,37.0,-0.1412,-0.0093,0.2563,0.1282,0.0,0.0,0.4,0.2,-0.1001,-0.0066,-0.1067,0.2158,0.1079,0.709,0.709,0.698,0.882,-0.1412,-0.0093,-0.1451,0.0089,-1.5068,1.2538,-0.5638,-0.0019,-0.9168,0.8042,-0.0767,0.0652,-0.0166,0.0056,107.7,144.7,1095.7,-1.83,-0.12,-0.04,0.01,-1.87,-0.11,0.66,0.57,1.23,1.28
8476772,Brian O'Neill,R,2015,22,208.2,22,28.0,-1.1469,0.3667,0.5881,0.294,0.0,0.0,0.4,0.2,-0.3628,0.116,-0.2468,0.3307,0.1654,0.316,0.316,0.729,0.871,-1.1469,0.3667,-0.7926,0.084,-2.8706,1.9305,-1.8008,0.1183,-3.6917,2.1135,0.0281,-0.0341,0.0,0.0,10.7,5.8,208.2,-1.26,0.4,0.0,0.0,-1.26,0.4,-0.05,0.16,0.11,0.41
8473565,Brian Strait,D,2015,52,710.4,52,27.0,-0.2195,0.1162,0.3184,0.1592,0.0,0.0,0.4,0.2,-0.1344,0.0711,-0.0632,0.2491,0.1245,0.612,0.612,0.733,0.87,-0.2195,0.1162,-0.1012,-0.0356,-0.3711,0.2725,-0.2155,-0.0426,1.1868,-1.2128,-0.0377,-0.2019,0.0,-0.0243,74.1,2.1,710.4,-1.59,0.84,0.0,-0.03,-1.59,0.81,0.02,0.37,0.39,0.62
8476934,Brock McGinn,L,2015,21,219.2,21,22.0,-0.6249,0.2913,0.5731,0.2866,0.0,0.0,0.4,0.2,-0.2047,0.0954,-0.1093,0.328,0.164,0.328,0.328,0.754,0.868,-0.6249,0.2913,-0.4236,0.0521,-2.1958,1.8117,-0.6859,0.0733,-2.2379,1.8849,-0.1545,-0.1716,0.0,0.0,6.6,3.3,219.2,-0.75,0.35,0.0,0.0,-0.75,0.35,0.04,0.16,0.2,0.78
8475754,Brock Nelson,C,2015,81,1062.7,81,25.0,0.2558,-0.1694,0.2603,0.1301,0.0,0.0,0.4,0.2,0.1797,-0.119,0.0607,0.2182,0.1091,0.703,0.703,0.741,0.869,0.2558,-0.1694,0.212,-0.0403,-1.0698,0.9828,-0.0423,-0.0528,-0.5992,0.2805,0.1911,0.2343,0.0256,-0.0168,35.7,140.9,1062.7,3.18,-2.11,0.06,-0.01,3.24,-2.12,1.44,0.19,1.63,1.65
8469639,Brooks Laich,C,2015,81,730.5,81,33.0,-0.4758,0.2075,0.3139,0.157,0.0,0.0,0.4,0.2,-0.2944,0.1284,-0.166,0.247,0.1235,0.619,0.619,0.711,0.876,-0.4758,0.2075,-0.3352,0.1075,-1.9859,1.5886,-0.9653,0.2082,-1.9801,1.4362,-0.1735,-0.2194,-0.1127,0.0235,153.3,21.3,730.5,-3.58,1.56,-0.04,0.06,-3.62,1.62,0.05,0.67,0.72,0.73
8468498,Brooks Orpik,D,2015,41,692.4,41,36.0,0.1323,0.3149,0.3225,0.1612,0.0,0.0,0.4,0.2,0.0802,0.1909,0.271,0.251,0.1255,0.606,0.606,0.701,0.88,0.1323,0.3149,0.1904,0.0517,0.0409,0.5826,0.5124,0.0987,1.7353,-0.5687,0.1631,0.1585,0.0,-0.0533,90.0,1.1,692.4,0.93,2.2,0.0,-0.08,0.93,2.12,0.44,0.58,1.02,2.04
8471254,Bryan Bickell,L,2015,25,239.3,25,30.0,-0.3524,0.2819,0.5485,0.2743,0.0,0.0,0.4,0.2,-0.1223,0.0979,-0.0245,0.3232,0.1616,0.347,0.347,0.721,0.873,-0.3524,0.2819,-0.1647,0.0981,-1.9097,1.7468,-0.9007,0.2305,-2.3843,1.9427,0.0694,-0.3199,0.0,0.0,0.3,4.9,239.3,-0.49,0.39,0.0,0.0,-0.49,0.39,0.1,0.17,0.27,0.89
8473412,Bryan Little,C,2015,57,769.6,57,29.0,0.658,-0.1195,0.3059,0.1529,0.0,0.0,0.4,0.2,0.4152,-0.0754,0.3398,0.243,0.1215,0.631,0.631,0.725,0.872,0.658,-0.1195,0.4643,-0.0138,-0.5179,1.056,0.3477,0.0024,0.424,0.5256,0.4967,-0.3193,0.0639,-0.0728,107.1,159.7,769.6,5.33,-0.97,0.17,-0.13,5.5,-1.1,1.67,0.27,1.94,2.79
8475810,Bryan Rust,R,2015,41,477.7,41,24.0,-0.123,0.241,0.3882,0.1941,0.0,0.0,0.4,0.2,-0.0633,0.1241,0.0608,0.2786,0.1393,0.515,0.515,0.745,0.869,-0.123,0.241,-0.1081,0.0997,-1.5073,1.6635,-0.4733,0.1726,-1.054,1.6213,0.0893,-0.2686,0.1475,0.0,10.5,12.2,477.7,-0.5,0.99,0.03,0.0,-0.47,0.99,0.28,0.38,0.66,1.32
8475278,Byron Froese,C,2015,56,540.8,56,25.0,-0.5403,0.1785,0.3649,0.1824,0.0,0.0,0.4,0.2,-0.2949,0.0974,-0.1975,0.2696,0.1348,0.546,0.546,0.741,0.869,-0.5403,0.1785,-0.4018,0.0793,-2.0482,1.5589,-0.6065,0.1029,-1.8164,1.0572,0.1064,0.0537,0.0,0.0,140.7,14.8,540.8,-2.66,0.88,0.0,0.0,-2.66,0.88,0.06,0.45,0.51,0.75
8473504,Cal Clutterbuck,R,2015,76,749.4,76,29.0,-0.3049,0.8132,0.31,0.155,0.0,0.0,0.4,0.2,-0.1905,0.5081,0.3176,0.245,0.1225,0.625,0.625,0.725,0.872,-0.3049,0.8132,-0.1638,0.1686,-1.8154,2.739,-0.1339,0.2476,-1.7499,3.6515,0.1555,0.1766,0.0,0.033,145.6,7.5,751.1,-2.38,6.36,0.0,0.08,-2.38,6.44,0.26,1.47,1.73,1.87
8471811,Cal O'Reilly,C,2015,23,220.9,23,30.0,0.2605,-0.2389,0.5709,0.2855,0.0,0.0,0.4,0.2,0.0858,-0.0787,0.0071,0.3276,0.1638,0.329,0.329,0.721,0.873,0.2605,-0.2389,0.1704,0.005,-1.0187,0.7983,-0.0721,0.0471,-0.2211,-0.1981,0.018,-0.0961,0.0,0.0,9.2,41.8,220.9,0.32,-0.29,0.0,0.0,0.32,-0.29,0.25,0.07,0.32,1.14
8475714,Calle Jarnkrok,C,2015,81,1045.0,81,25.0,-0.0327,-0.0719,0.2625,0.1312,0.0,0.0,0.4,0.2,-0.0229,-0.0503,-0.0731,0.2195,0.1097,0.699,0.699,0.741,0.869,-0.0327,-0.0719,0.0116,0.0339,-1.4464,1.1036,-0.0363,0.0792,-1.0932,0.3712,0.1257,0.0313,-0.035,0.0119,151.2,51.4,1045.0,-0.4,-0.88,-0.03,0.03,-0.43,-0.85,0.83,0.4,1.23,1.25
