player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D
8478519,0.0529,0.0546,-0.0017,0.0492,0.0513,-0.3541,0.7696,-1.1236,0.0219,0.023,-0.0263,0.9231,-0.9494,0.0322,0.034,-0.2668,-0.2592,-0.0076,0.0088,0.0093,-1.4259,-0.5835,-0.8424,0.0059,0.0062,0.0086,0.3536,0.3622,0.0258,0.0269,0.0373,Anthony.Cirelli,F,0.0404,0.0364
8475722,0.1733,-0.0282,0.2015,0.0444,0.046,0.0579,-0.0575,0.1154,0.0218,0.023,1.4547,-0.0236,1.4783,0.0322,0.034,0.1035,-1.1137,1.2172,0.0088,0.0093,-0.7496,-0.0896,-0.66,0.0059,0.0062,0.4516,-0.0912,0.3604,0.0235,0.0244,0.0339,Jason.Zucker,F,0.0716,-0.0079
8478445,-0.0139,0.022,-0.0359,0.0448,0.0464,0.177,0.4122,-0.2352,0.0218,0.023,-0.0977,1.0559,-1.1536,0.0322,0.034,-0.4165,-0.0288,-0.3878,0.0088,0.0093,0.0325,-2.1158,2.1483,0.0059,0.0062,-0.0282,0.388,0.3598,0.0237,0.0246,0.0342,Mathew.Barzal,F,0.0672,0.0123
8478416,0.0675,0.0316,0.0358,0.05,0.0516,0.1625,0.1001,0.0624,0.0219,0.023,0.6633,0.5355,0.1277,0.0322,0.034,0.374,-0.6039,0.9779,0.0088,0.0093,-0.5244,0.0045,-0.5289,0.0059,0.0062,0.2475,0.1122,0.3597,0.0262,0.0271,0.0377,Erik.Cernak,D,0.0333,0.0092
8478233,0.1772,0.0389,0.1383,0.05,0.0538,0.2034,0.2005,0.003,0.0219,0.0231,-0.0367,0.8084,-0.8451,0.0322,0.034,0.0377,-0.3336,0.3713,0.0088,0.0093,-0.4994,-0.4479,-0.0515,0.0059,0.0062,0.1333,0.2253,0.3585,0.0262,0.0281,0.0384,Andrew.Mangiapane,F,0.0455,0.0156
8476292,0.0129,0.1462,-0.1333,0.0427,0.0446,-0.0888,0.0424,-0.1313,0.0218,0.0229,0.4631,0.6687,-0.2055,0.0322,0.034,0.2943,-0.53,0.8243,0.0088,0.0093,-0.7496,-0.4923,-0.2573,0.0059,0.0062,0.1427,0.2145,0.3571,0.0227,0.0238,0.0329,Ondrej.Palat,F,0.04,0.0217
8478970,0.0469,-0.0502,0.0971,0.0582,0.0629,0.5738,-0.2902,0.864,0.0219,0.0231,0.5801,0.365,0.2151,0.0323,0.034,0.3687,0.1991,0.1697,0.0088,0.0093,-0.1533,-1.6761,1.5228,0.0059,0.0062,0.2654,0.0907,0.3561,0.0301,0.0325,0.0443,Jalen.Chatfield,D,0.04,-0.0226
8475786,0.2626,-0.0483,0.3109,0.0431,0.0448,0.0339,0.3012,-0.2673,0.0218,0.023,1.0862,-0.1684,1.2545,0.0322,0.034,0.5324,-0.8853,1.4177,0.0088,0.0093,-0.5339,0.1362,-0.6701,0.0059,0.0062,0.4286,-0.0746,0.3541,0.0229,0.0239,0.0331,Zach.Hyman,F,0.0924,-0.027
8478046,0.0717,0.0993,-0.0275,0.0508,0.0523,-0.1035,0.3566,-0.4601,0.0219,0.0231,0.1761,0.7904,-0.6143,0.0322,0.034,0.2334,-0.9343,1.1676,0.0088,0.0093,-1.3404,-0.1201,-1.2203,0.0059,0.0062,0.1267,0.2258,0.3525,0.0266,0.0274,0.0382,Danton.Heinen,F,0.0292,0.0258
8480036,0.1402,0.0621,0.0781,0.0436,0.0451,0.0998,0.3454,-0.2456,0.0218,0.023,0.3972,0.2918,0.1054,0.0322,0.034,-0.1419,0.0008,-0.1427,0.0088,0.0093,0.0641,-1.0586,1.1227,0.0059,0.0062,0.1614,0.1894,0.3508,0.0232,0.024,0.0334,Miro.Heiskanen,D,0.0725,-0.0214
8479944,-0.0011,0.1124,-0.1135,0.0573,0.0587,-0.3665,0.8826,-1.2492,0.0219,0.0231,0.6778,0.316,0.3618,0.0323,0.034,0.3915,-0.4025,0.794,0.0088,0.0093,-0.4744,0.4826,-0.957,0.0059,0.0062,0.1361,0.2147,0.3507,0.0297,0.0305,0.0426,Zachary.Aston.Reese,F,0.018,0.0468
8478449,0.1003,0.0754,0.0249,0.0508,0.053,0.7413,-0.3472,1.0885,0.0219,0.0231,0.5054,0.6857,-0.1803,0.0322,0.034,-0.307,-0.2547,-0.0524,0.0088,0.0093,0.7351,-0.0864,0.8214,0.0059,0.0062,0.2247,0.1246,0.3494,0.0266,0.0278,0.0384,Roope.Hintz,F,0.0891,-0.0042
8484258,0.0681,0.0536,0.0146,0.0659,0.07,0.7605,-0.2365,0.997,0.022,0.0232,-0.0946,0.3481,-0.4427,0.0323,0.034,-0.2078,0.8604,-1.0683,0.0088,0.0093,-0.2088,-2.4696,2.2609,0.0059,0.0062,0.1232,0.2183,0.3415,0.0339,0.036,0.0494,,D,0.0666,0.0468
8480113,-0.0131,-0.0381,0.025,0.049,0.0506,0.2628,0.3387,-0.0758,0.0218,0.023,0.7905,0.3781,0.4124,0.0322,0.034,0.1812,-0.2646,0.4458,0.0088,0.0093,-0.9213,0.3536,-1.2749,0.0059,0.0062,0.2545,0.0849,0.3394,0.0257,0.0266,0.037,Alex.Iafallo,F,0.0326,0.0031
8476967,0.0017,0.1536,-0.1518,0.0449,0.0469,-0.0722,0.3213,-0.3935,0.0218,0.023,-0.0597,0.9471,-1.0068,0.0322,0.034,0.6074,-0.6908,1.2982,0.0088,0.0093,0.4766,-1.2921,1.7687,0.0059,0.0062,-0.0057,0.3436,0.3379,0.0238,0.0249,0.0344,Brett.Kulak,D,0.037,-0.0142
8477946,0.1497,-0.0493,0.199,0.0435,0.0448,0.3258,-0.2714,0.5972,0.0218,0.0229,1.8112,-0.7031,2.5143,0.0322,0.034,-0.1275,0.0126,-0.1402,0.0088,0.0093,-1.0248,-0.0344,-0.9904,0.0059,0.0062,0.5555,-0.2179,0.3376,0.0231,0.0239,0.0332,Dylan.Larkin,F,0.0816,-0.0037
8475193,0.1477,0.1381,0.0096,0.0428,0.0461,-0.4689,0.5774,-1.0464,0.0218,0.023,1.013,-0.0652,1.0781,0.0322,0.034,-0.122,-1.7658,1.6438,0.0088,0.0093,-1.5723,-0.4741,-1.0983,0.0059,0.0062,0.2819,0.0543,0.3363,0.0228,0.0245,0.0334,Tomas.Tatar,F,0.0568,-0.0019
8471724,0.1287,0.0011,0.1276,0.0379,0.0401,0.1615,0.3588,-0.1973,0.0217,0.0229,0.8891,0.0764,0.8127,0.0322,0.0339,0.566,-0.5501,1.1161,0.0088,0.0093,0.1964,0.4575,-0.2611,0.0059,0.0062,0.3103,0.0199,0.3302,0.0205,0.0217,0.0298,Kris.Letang,D,0.0827,-0.0051
8471729,-0.0718,0.1843,-0.2561,0.0455,0.0445,-0.2214,0.7962,-1.0176,0.0218,0.0229,-0.6928,1.501,-2.1938,0.0322,0.034,1.3321,-0.4137,1.7458,0.0088,0.0093,0.5075,0.6299,-0.1224,0.0059,0.0062,-0.1619,0.4918,0.3299,0.0241,0.0237,0.0338,Kris.Russell,D,0.0337,0.0745
8476438,0.0925,0.0513,0.0412,0.0424,0.0436,-0.3085,0.1007,-0.4093,0.0218,0.0229,0.4121,0.7901,-0.378,0.0322,0.034,0.409,-1.2331,1.6421,0.0088,0.0093,-1.2747,-0.5413,-0.7334,0.0059,0.0062,0.1662,0.1622,0.3284,0.0226,0.0233,0.0325,Brandon.Saad,F,0.0589,-0.018
8475314,0.1545,0.0675,0.087,0.0418,0.0429,-0.5237,0.1649,-0.6886,0.0217,0.0229,0.3608,0.4908,-0.1301,0.0322,0.034,0.1476,0.3101,-0.1625,0.0088,0.0093,-0.7914,-0.5953,-0.1961,0.0059,0.0062,0.1186,0.2089,0.3275,0.0223,0.023,0.032,Anders.Lee,F,0.0975,-0.0293
8471769,0.0168,0.1189,-0.1021,0.0466,0.0476,-0.7663,0.462,-1.2283,0.0218,0.023,0.4772,0.3613,0.1158,0.0322,0.034,0.8335,0.3602,0.4733,0.0088,0.0093,-1.1474,-0.0801,-1.0673,0.0059,0.0062,0.0943,0.2331,0.3274,0.0246,0.0252,0.0352,Niklas.Hjalmarsson,D,0.0105,0.0532
8481524,0.1556,-0.0215,0.1771,0.0561,0.0589,0.6361,0.3824,0.2537,0.0219,0.0231,-0.1213,0.5436,-0.6649,0.0323,0.034,-0.5312,0.4152,-0.9464,0.0088,0.0093,-0.1763,-0.3393,0.163,0.0059,0.0062,0.1217,0.2047,0.3264,0.0291,0.0306,0.0422,Bowen.Byram,D,0.0458,-0.0414
8479365,0.1239,0.0513,0.0726,0.0594,0.0603,-0.3044,0.1909,-0.4953,0.0219,0.0231,0.2345,0.8557,-0.6212,0.0323,0.034,-0.4105,-0.0583,-0.3522,0.0088,0.0093,-0.3085,-0.7808,0.4723,0.0059,0.0062,0.0556,0.2703,0.3259,0.0307,0.0313,0.0438,Trent.Frederic,F,0.0219,0.01
8482245,0.0548,0.0313,0.0235,0.0545,0.0562,0.3132,0.3758,-0.0626,0.0219,0.0231,-0.2085,0.6739,-0.8823,0.0323,0.034,0.3588,0.7423,-0.3835,0.0088,0.0093,0.4302,-0.6508,1.081,0.0059,0.0062,0.0328,0.2908,0.3237,0.0284,0.0293,0.0408,Artem.Zub,D,0.0221,0.0202
8476392,0.2216,0.066,0.1556,0.0459,0.0466,-0.3807,0.3454,-0.7261,0.0218,0.023,0.9965,-0.4614,1.4579,0.0322,0.034,-0.3227,-0.162,-0.1607,0.0088,0.0093,-2.3076,-0.0921,-2.2155,0.0059,0.0062,0.3459,-0.0227,0.3231,0.0242,0.0247,0.0346,Adam.Lowry,F,0.0178,0.0292
8477416,0.0845,0.0651,0.0194,0.0475,0.049,-0.2591,0.1476,-0.4067,0.0218,0.023,0.6974,0.1925,0.5049,0.0322,0.034,0.502,-1.0118,1.5138,0.0088,0.0093,-2.2129,-0.2346,-1.9783,0.0059,0.0062,0.2754,0.0457,0.3212,0.025,0.0259,0.036,Oliver.Bjorkstrand,F,0.0724,-0.0018
8471274,0.0843,-0.0587,0.1431,0.0413,0.0419,-0.3632,0.4587,-0.8219,0.0217,0.0229,1.8052,-0.5895,2.3947,0.0322,0.034,0.4435,-0.5655,1.009,0.0088,0.0093,-2.3062,1.4837,-3.7899,0.0059,0.0062,0.5037,-0.1835,0.3202,0.0221,0.0225,0.0315,Alex.Goligoski,D,0.0451,-0.0114
8477507,-0.0679,0.0463,-0.1141,0.0424,0.0431,0.1743,0.1919,-0.0177,0.0218,0.0229,0.3609,0.788,-0.427,0.0322,0.034,-0.3948,-0.3656,-0.0292,0.0088,0.0093,-0.0038,-1.5802,1.5764,0.0059,0.0062,0.0481,0.2666,0.3146,0.0226,0.0231,0.0323,Nikita.Zadorov,D,0.026,-0.0382
8475692,0.0114,0.194,-0.1826,0.0423,0.043,0.0082,0.5901,-0.5819,0.0218,0.0229,-0.1821,0.4859,-0.668,0.0322,0.034,0.839,-0.4457,1.2846,0.0088,0.0093,-1.0227,0.2526,-1.2753,0.0059,0.0062,0.0581,0.2556,0.3137,0.0226,0.023,0.0322,Mats.Zuccarello,F,0.0485,0.0038
8477508,0.1645,0.0659,0.0986,0.0532,0.0535,-0.4215,0.1802,-0.6017,0.0219,0.0231,0.9663,0.1871,0.7793,0.0322,0.034,0.1718,-0.2127,0.3845,0.0088,0.0093,-0.8662,1.3333,-2.1995,0.0059,0.0062,0.2766,0.035,0.3116,0.0277,0.028,0.0394,Curtis.Lazar,F,0.0012,0.0278
8476902,0.0011,0.1403,-0.1392,0.0414,0.0412,0.073,0.0108,0.0622,0.0217,0.0229,0.3593,0.5432,-0.1839,0.0322,0.034,0.374,0.6045,-0.2306,0.0088,0.0093,0.8346,-0.0826,0.9172,0.0059,0.0062,0.0796,0.2308,0.3105,0.0221,0.0222,0.0313,Esa.Lindell,D,0.0351,0.0296
8478115,0.0899,-0.0021,0.092,0.0579,0.0608,-0.4362,0.5639,-1.0001,0.0219,0.0231,0.8483,-0.0952,0.9435,0.0323,0.034,0.1771,-0.5257,0.7028,0.0088,0.0093,-1.9112,-0.6271,-1.2841,0.0059,0.0062,0.2532,0.0561,0.3094,0.03,0.0315,0.0435,Pierre.Engvall,F,0.0414,-0.0077
8475690,-0.0182,0.275,-0.2932,0.0439,0.0451,-0.435,0.5643,-0.9993,0.0218,0.023,0.1609,0.7792,-0.6183,0.0322,0.034,0.1424,-1.0483,1.1907,0.0088,0.0093,-0.0727,-0.1079,0.0352,0.0059,0.0062,-0.0275,0.335,0.3075,0.0233,0.024,0.0335,Christopher.Tanev,D,0.0099,0.0626
8475753,-0.0412,0.0479,-0.0891,0.0379,0.0388,0.0141,0.3515,-0.3374,0.0217,0.0228,0.4564,0.7305,-0.2741,0.0322,0.0339,1.0337,-1.3528,2.3864,0.0088,0.0093,-0.5288,0.3536,-0.8824,0.0059,0.0062,0.1651,0.1421,0.3072,0.0205,0.0211,0.0294,Justin.Faulk,D,0.066,-0.0223
8480014,0.1024,0.0117,0.0907,0.0598,0.0615,0.3583,0.0146,0.3437,0.0219,0.0231,0.5109,0.188,0.3229,0.0323,0.034,-0.4109,0.5353,-0.9462,0.0088,0.0093,-1.1033,0.2929,-1.3962,0.0059,0.0062,0.2368,0.0698,0.3066,0.0309,0.0318,0.0444,Gabriel.Vilardi,F,0.0549,-0.0477
8478440,0.0966,0.0339,0.0627,0.0505,0.0512,0.2748,0.0797,0.1951,0.0219,0.023,0.209,0.4224,-0.2135,0.0322,0.034,0.6,-0.4412,1.0413,0.0088,0.0093,-0.5518,-0.4392,-0.1126,0.0059,0.0062,0.1936,0.1129,0.3065,0.0264,0.0269,0.0377,Dylan.Strome,F,0.0531,-0.0231
8481523,0.0099,0.0066,0.0033,0.0581,0.0591,0.2904,0.1639,0.1265,0.0219,0.0231,0.2953,0.855,-0.5597,0.0323,0.034,-0.1601,-0.8347,0.6746,0.0088,0.0093,0.2195,-1.116,1.3355,0.0059,0.0062,0.0951,0.2105,0.3056,0.0301,0.0307,0.043,Kirby.Dach,F,0.0221,-0.0012
8477456,0.0074,0.0568,-0.0494,0.0489,0.0496,-0.2299,0.2419,-0.4718,0.0218,0.023,0.5945,0.3282,0.2663,0.0322,0.034,0.3148,0.3019,0.0129,0.0088,0.0093,-1.0955,0.4167,-1.5122,0.0059,0.0062,0.1627,0.1383,0.301,0.0257,0.0261,0.0366,J.T..Compher,F,0.0106,0.0102
8476312,-0.0046,0.0199,-0.0245,0.0428,0.044,0.3684,0.1326,0.2358,0.0218,0.0229,0.849,0.2941,0.5549,0.0322,0.034,-0.5255,-0.3165,-0.2091,0.0088,0.0093,-0.299,-0.0843,-0.2147,0.0059,0.0062,0.2202,0.0789,0.2991,0.0228,0.0235,0.0327,Josh.Manson,D,0.0371,0.0022
8475343,0.0247,0.0289,-0.0041,0.0521,0.0536,0.0363,0.1209,-0.0846,0.0219,0.0231,0.3869,0.8304,-0.4435,0.0322,0.034,-0.2882,-0.4249,0.1367,0.0088,0.0093,-0.2688,-0.2939,0.0251,0.0059,0.0062,0.0964,0.2015,0.2979,0.0272,0.028,0.0391,Nic.Dowd,F,-0.0036,0.0692
8475791,0.1215,0.0072,0.1143,0.0424,0.0444,0.0876,0.1112,-0.0236,0.0218,0.0229,1.0017,-0.0449,1.0466,0.0322,0.034,0.0379,-1.1642,1.2021,0.0088,0.0093,-1.3067,-0.1909,-1.1159,0.0059,0.0062,0.3488,-0.0518,0.297,0.0226,0.0237,0.0327,Taylor.Hall,F,0.0938,0.0061
8478133,-0.0126,0.0419,-0.0545,0.0589,0.0604,0.2555,0.3375,-0.082,0.0219,0.0231,0.2096,0.6372,-0.4276,0.0323,0.034,-0.3907,-0.1818,-0.2089,0.0088,0.0093,0.6068,-1.5796,2.1864,0.0059,0.0062,0.0304,0.264,0.2945,0.0305,0.0313,0.0437,Jake.Evans,F,0.0044,0.0178
8470655,-0.0024,0.0921,-0.0945,0.0509,0.0527,-0.3089,0.032,-0.341,0.0219,0.0231,0.6099,0.3236,0.2863,0.0322,0.034,0.4457,-0.7126,1.1584,0.0088,0.0093,-1.9538,-0.5527,-1.4012,0.0059,0.0062,0.1915,0.1014,0.2929,0.0266,0.0276,0.0384,David.Backes,F,0.0564,0.0352
8476979,0.0386,-0.0225,0.0611,0.0484,0.05,-0.3031,0.9732,-1.2763,0.0218,0.023,0.8459,0.0988,0.7471,0.0322,0.034,0.2115,-1.4873,1.6988,0.0088,0.0093,-1.4202,0.172,-1.5922,0.0059,0.0062,0.2294,0.0603,0.2898,0.0254,0.0263,0.0366,Erik.Gustafsson,D,0.0596,-0.0635
8480459,0.0816,0.0604,0.0212,0.0579,0.0584,0.2296,0.3104,-0.0809,0.0219,0.0231,0.039,0.3211,-0.282,0.0323,0.034,-0.0076,-0.1755,0.1679,0.0088,0.0093,-0.5319,-1.1883,0.6564,0.0059,0.0062,0.1046,0.1844,0.289,0.03,0.0303,0.0427,Pius.Suter,F,0.0331,-0.013
8477903,0.0745,0.0644,0.0101,0.0519,0.0533,-0.108,0.429,-0.537,0.0219,0.0231,0.3158,0.5444,-0.2287,0.0322,0.034,-0.1298,-0.2433,0.1134,0.0088,0.0093,-0.5811,0.5327,-1.1139,0.0059,0.0062,0.106,0.1804,0.2864,0.0271,0.0279,0.0389,Garnet.Hathaway,F,0.0088,0.0697
8476454,0.0555,0.0987,-0.0432,0.0426,0.0432,0.1207,0.1937,-0.073,0.0218,0.0229,-0.1814,0.4725,-0.6539,0.0322,0.034,0.7185,0.3621,0.3564,0.0088,0.0093,0.2833,-1.1091,1.3924,0.0059,0.0062,0.0377,0.2484,0.2862,0.0227,0.0231,0.0324,Ryan.Nugent.Hopkins,F,0.059,-0.005
8476455,-0.0424,0.1744,-0.2168,0.0433,0.0453,0.037,0.2397,-0.2028,0.0218,0.023,0.3704,0.0555,0.3149,0.0322,0.034,-0.181,0.2984,-0.4794,0.0088,0.0093,-0.3674,-1.4743,1.1069,0.0059,0.0062,0.0697,0.2122,0.2819,0.023,0.0241,0.0333,Gabriel.Landeskog,F,0.0727,0.0203
8474031,-0.0004,0.0738,-0.0742,0.0425,0.0432,-0.148,0.4458,-0.5938,0.0218,0.0229,0.7916,-0.1023,0.8939,0.0322,0.034,0.957,-0.5047,1.4617,0.0088,0.0093,-1.1897,0.6605,-1.8503,0.0059,0.0062,0.2568,0.0246,0.2813,0.0226,0.0231,0.0324,Kevin.Shattenkirk,D,0.0692,-0.0232
8478904,0.0519,0.0592,-0.0073,0.06,0.0618,-0.1197,0.006,-0.1257,0.0219,0.0231,0.0654,0.6034,-0.5379,0.0323,0.034,-0.0412,0.2318,-0.273,0.0088,0.0093,-0.3748,-1.7216,1.3468,0.0059,0.0062,0.0349,0.246,0.2809,0.031,0.032,0.0446,Steven.Lorentz,F,0.0109,0.0364
8471276,-0.0006,0.1086,-0.1092,0.0454,0.0465,0.1047,0.8974,-0.7927,0.0218,0.023,0.2036,0.3888,-0.1852,0.0322,0.034,0.58,-2.1947,2.7748,0.0088,0.0093,-0.1109,-0.9221,0.8112,0.0059,0.0062,0.0994,0.1796,0.2791,0.024,0.0247,0.0344,David.Krejci,F,0.045,-0.0092
8475820,0.051,0.0081,0.0429,0.0486,0.0508,-0.1768,0.6461,-0.8228,0.0218,0.023,1.0712,-0.1243,1.1955,0.0322,0.034,0.1285,-1.105,1.2336,0.0088,0.0093,-1.0071,0.2775,-1.2845,0.0059,0.0062,0.2826,-0.0038,0.2789,0.0255,0.0267,0.0369,Joonas.Donskoi,F,0.0392,0.0108
8473618,-0.058,0.1223,-0.1803,0.0497,0.0522,-0.2598,0.1934,-0.4532,0.0219,0.0231,0.1019,0.5742,-0.4723,0.0322,0.034,1.1019,-0.6375,1.7394,0.0088,0.0093,-0.7414,-1.2542,0.5128,0.0059,0.0062,0.0502,0.2284,0.2786,0.0261,0.0274,0.0378,Mathieu.Perreault,F,0.0413,0.01
8477015,-0.0497,0.0017,-0.0514,0.0478,0.0487,0.3787,-0.1757,0.5544,0.0218,0.023,-0.23,0.8436,-1.0737,0.0322,0.034,0.1219,0.2105,-0.0887,0.0088,0.0093,-0.7096,-2.2128,1.5032,0.0059,0.0062,0.0171,0.2612,0.2783,0.0251,0.0257,0.036,Connor.Brown,F,0.0281,-0.0005
8476346,0.2175,0.042,0.1755,0.0407,0.0422,0.1527,0.7905,-0.6378,0.0217,0.0229,0.293,0.1531,0.1398,0.0322,0.034,0.602,-1.8098,2.4118,0.0088,0.0093,0.2687,0.2692,-0.0005,0.0059,0.0062,0.2215,0.0539,0.2754,0.0218,0.0227,0.0314,Johnny.Gaudreau,F,0.0837,-0.0295
8478427,0.1324,0.0062,0.1262,0.0424,0.046,0.384,-0.1561,0.5401,0.0218,0.023,-0.2345,0.9042,-1.1387,0.0322,0.034,0.0175,-0.9134,0.931,0.0088,0.0093,-0.3402,-1.6026,1.2625,0.0059,0.0062,0.0869,0.1879,0.2748,0.0226,0.0244,0.0333,Sebastian.Aho,F,0.0956,-0.0094
8473507,-0.0246,0.0742,-0.0988,0.0387,0.0405,-0.2865,0.1819,-0.4683,0.0217,0.0229,0.6459,0.5658,0.0801,0.0322,0.034,-0.5381,-0.5323,-0.0059,0.0088,0.0093,-0.2334,-1.3027,1.0693,0.0059,0.0062,0.0639,0.209,0.2729,0.0209,0.0219,0.0302,Jeff.Petry,D,0.0438,0.0042
8474563,0.0606,-0.0593,0.1199,0.0382,0.0404,0.014,0.2321,-0.2182,0.0217,0.0229,1.2652,0.2504,1.0148,0.0322,0.034,-1.0684,-0.6453,-0.423,0.0088,0.0093,0.2522,-0.3621,0.6143,0.0059,0.0062,0.2366,0.036,0.2726,0.0206,0.0218,0.03,Drew.Doughty,D,0.0547,-0.0383
8480188,0.0614,-0.0102,0.0717,0.0628,0.0656,0.4418,-0.1408,0.5826,0.022,0.0232,0.2622,0.4803,-0.2181,0.0323,0.034,-0.1733,-0.0304,-0.1429,0.0088,0.0093,-0.4099,-0.7455,0.3356,0.0059,0.0062,0.1607,0.1074,0.2681,0.0324,0.0338,0.0468,Fabian.Zetterlund,F,0.0643,0.008
8477932,0.0277,0.0158,0.0119,0.0392,0.0412,0.3966,-0.0547,0.4514,0.0217,0.0229,0.0555,0.7065,-0.6509,0.0322,0.034,0.601,0.1634,0.4376,0.0088,0.0093,1.2806,-0.812,2.0925,0.0059,0.0062,0.0704,0.1974,0.2678,0.0211,0.0222,0.0306,Aaron.Ekblad,D,0.0743,-0.0324
8479345,0.0879,-0.0599,0.1478,0.0462,0.0467,0.67,-0.1973,0.8674,0.0218,0.023,0.1571,0.7059,-0.5488,0.0322,0.034,-0.5102,0.4654,-0.9757,0.0088,0.0093,0.1095,0.0293,0.0802,0.0059,0.0062,0.144,0.1225,0.2665,0.0244,0.0248,0.0348,Jakob.Chychrun,D,0.0834,-0.0086
8473994,0.0935,0.0802,0.0133,0.041,0.0424,0.2411,0.5603,-0.3192,0.0217,0.0229,0.223,-0.3009,0.5239,0.0322,0.034,0.4656,0.2663,0.1992,0.0088,0.0093,-0.3728,-0.2361,-0.1368,0.0059,0.0062,0.1748,0.0834,0.2582,0.0219,0.0227,0.0316,Jamie.Benn,F,0.0843,0.0264
8473446,0.0608,0.0153,0.0455,0.045,0.0451,-0.1014,0.6685,-0.7699,0.0218,0.023,1.8745,-1.1883,3.0628,0.0322,0.034,0.9533,-1.0693,2.0226,0.0088,0.0093,-2.2464,2.4777,-4.7242,0.0059,0.0062,0.5746,-0.3168,0.2579,0.0238,0.024,0.0338,Erik.Johnson,D,0.0512,0.0183
8479370,0.0799,0.0011,0.0788,0.052,0.0528,-0.2908,0.1858,-0.4765,0.0219,0.0231,1.0424,-0.4054,1.4478,0.0322,0.034,0.3486,-0.0174,0.366,0.0088,0.0093,-2.4339,0.6161,-3.05,0.0059,0.0062,0.3439,-0.0865,0.2575,0.0272,0.0277,0.0388,Tyson.Jost,F,0.0216,-0.0112
8476892,-0.107,0.154,-0.261,0.0401,0.0401,-0.359,0.399,-0.758,0.0217,0.0229,-0.1672,0.7514,-0.9186,0.0322,0.0339,1.5349,-1.1055,2.6404,0.0088,0.0093,-1.5492,-0.2862,-1.263,0.0059,0.0062,0.0099,0.2473,0.2572,0.0215,0.0217,0.0305,Colton.Parayko,D,0.0523,0.0401
8481481,0.0393,-0.0426,0.0819,0.0569,0.06,-0.0998,0.1272,-0.2269,0.0219,0.0231,0.6364,0.2923,0.344,0.0323,0.034,-0.0694,-0.1502,0.0808,0.0088,0.0093,-1.1984,-0.3706,-0.8279,0.0059,0.0062,0.1885,0.0679,0.2564,0.0295,0.0311,0.0429,Blake.Lizotte,F,0.0108,0.0125
8479414,0.0496,0.0501,-0.0005,0.0626,0.0648,-0.1371,0.5297,-0.6668,0.022,0.0232,0.354,0.3396,0.0144,0.0323,0.034,-0.4929,-0.0011,-0.4918,0.0088,0.0093,-0.4967,-0.1193,-0.3773,0.0059,0.0062,0.0724,0.1839,0.2563,0.0323,0.0334,0.0465,Nathan.Bastian,F,0.0206,0.0289
8474102,-0.0471,0.0232,-0.0704,0.0429,0.0442,0.5124,0.1314,0.381,0.0218,0.0229,0.6566,-0.1352,0.7918,0.0322,0.034,0.5894,-0.3303,0.9197,0.0088,0.0093,-0.8432,-0.1694,-0.6738,0.0059,0.0062,0.2669,-0.0115,0.2554,0.0228,0.0236,0.0328,David.Perron,F,0.0562,-0.0293
8476453,0.2095,-0.1051,0.3146,0.0404,0.0429,0.5074,0.2201,0.2873,0.0217,0.0229,0.6719,0.2535,0.4184,0.0322,0.034,-0.3438,-1.8005,1.4567,0.0088,0.0093,0.1822,-0.6156,0.7978,0.0059,0.0062,0.3008,-0.0472,0.2536,0.0217,0.023,0.0316,Nikita.Kucherov,F,0.1209,-0.0163
8476880,0.0339,0.011,0.0229,0.0443,0.0451,0.5307,-0.2139,0.7446,0.0218,0.023,-0.19,0.6568,-0.8468,0.0322,0.034,0.3892,0.2152,0.174,0.0088,0.0093,-0.3261,-0.7827,0.4566,0.0059,0.0062,0.0912,0.1621,0.2533,0.0235,0.024,0.0336,Tom.Wilson,F,0.0398,0.0118
8481013,0.0169,-0.0052,0.0221,0.0664,0.0692,0.4417,0.2811,0.1606,0.022,0.0232,0.1074,0.172,-0.0645,0.0323,0.034,0.1996,0.2763,-0.0766,0.0088,0.0093,-0.6277,-0.5979,-0.0298,0.0059,0.0062,0.1354,0.1179,0.2533,0.0341,0.0356,0.0493,Jonatan.Berggren,F,0.0211,-0.0399
8477934,0.1752,0.0256,0.1496,0.0397,0.041,0.5102,0.0948,0.4153,0.0217,0.0229,0.1394,0.501,-0.3616,0.0322,0.034,0.2829,-1.747,2.0299,0.0088,0.0093,0.8505,-1.013,1.8635,0.0059,0.0062,0.1778,0.0729,0.2507,0.0213,0.0221,0.0307,Leon.Draisaitl,F,0.0901,0.0064
8474062,-0.0549,0.0972,-0.1521,0.0515,0.0522,-0.7015,0.5642,-1.2658,0.0219,0.0231,0.3599,0.5702,-0.2103,0.0322,0.034,1.4467,-1.0237,2.4704,0.0088,0.0093,-0.909,0.4277,-1.3366,0.0059,0.0062,0.0697,0.1801,0.2498,0.0269,0.0274,0.0384,Riley.Nash,F,0.0037,0.0298
